clean_id	label	homology_group	oof_fold	quality_tier	label_action	v2_03_training_weight	v2_03_use	audit_role
HPCLAS_TRAIN_P_001527	1	HPCLAS_TRAIN_P_001527	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001528	1	HPCLAS_TRAIN_P_001528	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001529	1	HPCLAS_TRAIN_P_001529	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001530	1	HPCLAS_TRAIN_P_001530	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001531	1	HPCLAS_TRAIN_P_001531	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001532	1	HPCLAS_TRAIN_P_001532	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001533	1	HPCLAS_TRAIN_P_001533	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001534	1	HPCLAS_TRAIN_P_001534	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001535	1	HPCLAS_TRAIN_P_001535	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001536	1	HPCLAS_TRAIN_P_001536	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001537	1	HPCLAS_TRAIN_N_003548	4	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001538	1	HPCLAS_TRAIN_P_001538	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001539	1	HPCLAS_TRAIN_P_001539	1	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001540	1	HPCLAS_TRAIN_P_001540	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001541	1	HPCLAS_TRAIN_P_001541	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001542	1	HPCLAS_TRAIN_P_005355	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001543	1	HPCLAS_TRAIN_P_001543	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001544	1	HPCLAS_TRAIN_N_002611	3	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001545	1	HPCLAS_TRAIN_P_001545	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001546	1	HPCLAS_TRAIN_P_001546	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001547	1	HPCLAS_TRAIN_P_001547	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001548	1	HPCLAS_TRAIN_P_001548	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001549	1	HPCLAS_TRAIN_P_001549	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001551	1	HPCLAS_TRAIN_P_001551	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001552	1	HPCLAS_TRAIN_P_001552	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001553	1	HPCLAS_TRAIN_P_001553	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001554	1	HPCLAS_TRAIN_P_001554	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001555	1	HPCLAS_TRAIN_P_001555	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001556	1	HPCLAS_TRAIN_P_001556	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001557	1	HPCLAS_TRAIN_P_001557	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001559	1	HPCLAS_TRAIN_P_001559	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001560	1	HPCLAS_TRAIN_N_003748	3	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001561	1	HPCLAS_TRAIN_P_001561	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001563	1	HPCLAS_TRAIN_P_001563	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001564	1	HPCLAS_TRAIN_P_001564	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001565	1	HPCLAS_TRAIN_P_001565	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001567	1	HPCLAS_TRAIN_P_001567	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001568	1	HPCLAS_TRAIN_P_001568	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001569	1	HPCLAS_TRAIN_P_001569	0	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001570	1	HPCLAS_TRAIN_P_001570	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001571	1	HPCLAS_TRAIN_P_001571	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001572	1	HPCLAS_TRAIN_P_001572	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001573	1	HPCLAS_TRAIN_P_001573	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001574	1	HPCLAS_TRAIN_P_001574	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001576	1	HPCLAS_TRAIN_P_001576	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001578	1	HPCLAS_TRAIN_P_001578	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001580	1	HPCLAS_TRAIN_P_001580	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001582	1	HPCLAS_TRAIN_P_001582	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001583	1	HPCLAS_TRAIN_P_001583	1	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001584	1	HPCLAS_TRAIN_P_001584	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001585	1	HPCLAS_TRAIN_P_001585	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001586	1	HPCLAS_TRAIN_P_001586	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001587	1	HPCLAS_TRAIN_P_001587	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001588	1	HPCLAS_TRAIN_P_001588	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001589	1	HPCLAS_TRAIN_P_001589	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001590	1	HPCLAS_TRAIN_P_001590	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001591	1	HPCLAS_TRAIN_P_001591	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001592	1	HPCLAS_TRAIN_P_001592	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001593	1	HPCLAS_TRAIN_P_001593	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001594	1	HPCLAS_TRAIN_P_001594	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001595	1	HPCLAS_TRAIN_P_001595	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001596	1	HPCLAS_TRAIN_P_001596	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001597	1	HPCLAS_TRAIN_P_001597	1	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001598	1	HPCLAS_TRAIN_P_001598	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001599	1	HPCLAS_TRAIN_P_001599	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001600	1	HPCLAS_TRAIN_P_001600	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001601	1	HPCLAS_TRAIN_P_001601	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001602	1	HPCLAS_TRAIN_P_001602	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001603	1	HPCLAS_TRAIN_P_001603	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001604	1	HPCLAS_TRAIN_P_001604	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001605	1	HPCLAS_TRAIN_P_001605	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001606	1	HPCLAS_TRAIN_P_001606	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001607	1	HPCLAS_TRAIN_P_001607	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001608	1	HPCLAS_TRAIN_P_001608	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001609	1	HPCLAS_TRAIN_P_001609	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001610	1	HPCLAS_TRAIN_P_001610	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001611	1	HPCLAS_TRAIN_P_001611	0	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001612	1	HPCLAS_TRAIN_P_001182	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001614	1	HPCLAS_TRAIN_P_001614	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001616	1	HPCLAS_TRAIN_P_001616	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001617	1	HPCLAS_TRAIN_P_001617	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001618	1	HPCLAS_TRAIN_P_001618	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001619	1	HPCLAS_TRAIN_P_001619	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001621	1	HPCLAS_TRAIN_P_001621	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001622	1	HPCLAS_TRAIN_P_001622	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001623	1	HPCLAS_TRAIN_P_001623	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001624	1	HPCLAS_TRAIN_P_001624	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001625	1	HPCLAS_TRAIN_P_001625	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001626	1	HPCLAS_TRAIN_P_001626	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001627	1	HPCLAS_TRAIN_P_001627	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001628	1	HPCLAS_TRAIN_P_001628	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001629	1	HPCLAS_TRAIN_P_001629	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001630	1	HPCLAS_TRAIN_P_001630	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001631	1	HPCLAS_TRAIN_P_001631	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001632	1	HPCLAS_TRAIN_P_001632	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001633	1	HPCLAS_TRAIN_P_001633	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001634	1	HPCLAS_TRAIN_P_001634	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001636	1	HPCLAS_TRAIN_P_001636	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001638	1	HPCLAS_TRAIN_P_001638	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001639	1	HPCLAS_TRAIN_P_001639	0	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001641	1	HPCLAS_TRAIN_P_001641	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001642	1	HPCLAS_TRAIN_P_001642	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001643	1	HPCLAS_TRAIN_P_001643	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001644	1	HPCLAS_TRAIN_P_001644	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001645	1	HPCLAS_TRAIN_P_001645	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001646	1	HPCLAS_TRAIN_P_001646	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001647	1	HPCLAS_TRAIN_N_001032	3	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001648	1	HPCLAS_TRAIN_P_001648	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001649	1	HPCLAS_TRAIN_P_001649	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001652	1	HPCLAS_TRAIN_P_001652	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001653	1	HPCLAS_TRAIN_P_001653	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001654	1	HPCLAS_TRAIN_P_001654	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001655	1	HPCLAS_TRAIN_P_001655	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001656	1	HPCLAS_TRAIN_P_001656	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001657	1	HPCLAS_TRAIN_P_001657	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001658	1	HPCLAS_TRAIN_P_001658	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001660	1	HPCLAS_TRAIN_P_001660	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001661	1	HPCLAS_TRAIN_P_001661	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001662	1	HPCLAS_TRAIN_P_001662	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001663	1	HPCLAS_TRAIN_P_001663	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001664	1	HPCLAS_TRAIN_P_001664	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001665	1	HPCLAS_TRAIN_P_001665	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001666	1	HPCLAS_TRAIN_P_001666	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001667	1	HPCLAS_TRAIN_P_001667	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001668	1	HPCLAS_TRAIN_P_001668	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001669	1	HPCLAS_TRAIN_P_001669	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001670	1	HPCLAS_TRAIN_P_001670	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001671	1	HPCLAS_TRAIN_P_001671	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001673	1	HPCLAS_TRAIN_P_001673	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001674	1	HPCLAS_TRAIN_P_001674	0	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001675	1	HPCLAS_TRAIN_P_001675	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001676	1	HPCLAS_TRAIN_P_001676	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001677	1	HPCLAS_TRAIN_P_001677	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001678	1	HPCLAS_TRAIN_P_001678	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001681	1	HPCLAS_TRAIN_P_001681	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001683	1	HPCLAS_TRAIN_P_001683	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001684	1	HPCLAS_TRAIN_P_001684	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001685	1	HPCLAS_TRAIN_P_001685	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001687	1	HPCLAS_TRAIN_P_001687	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001689	1	HPCLAS_TRAIN_P_001689	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001690	1	HPCLAS_TRAIN_P_001690	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001691	1	HPCLAS_TRAIN_P_001691	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001692	1	HPCLAS_TRAIN_P_001692	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_001693	1	HPCLAS_TRAIN_P_001693	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001694	1	HPCLAS_TRAIN_P_001694	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001695	1	HPCLAS_TRAIN_P_001695	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001696	1	HPCLAS_TRAIN_P_001696	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_001697	1	HPCLAS_TRAIN_P_001697	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
