positive_clean_id	positive_fold	positive_homology_group	negative_clean_id	negative_fold	negative_homology_group	negative_quality_tier	negative_mean_label_support	aac_physchem_scaled_distance	pair_status
HPCLAS_TRAIN_P_003986	0	HPCLAS_TRAIN_P_003986	HPCLAS_TRAIN_N_000395	0	HPCLAS_TRAIN_N_000395	B_ambiguous	0.02713197487766239	3.0054149787946756	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003986	0	HPCLAS_TRAIN_P_003986	HPCLAS_TRAIN_N_004321	3	HPCLAS_TRAIN_N_004321	D_hard_sample	0.19166261975187346	3.205077029560388	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003986	0	HPCLAS_TRAIN_P_003986	HPCLAS_TRAIN_N_003891	3	HPCLAS_TRAIN_N_003891	B_ambiguous	0.6492313435182141	3.249062574320614	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003987	4	HPCLAS_TRAIN_P_003987	HPCLAS_TRAIN_N_000758	3	HPCLAS_TRAIN_N_000758	D_hard_sample	0.7165837742284031	3.6266563511196845	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003987	4	HPCLAS_TRAIN_P_003987	HPCLAS_TRAIN_N_002703	1	HPCLAS_TRAIN_N_002703	D_hard_sample	0.7017898525301769	3.765122025661588	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003987	4	HPCLAS_TRAIN_P_003987	HPCLAS_TRAIN_N_000995	0	HPCLAS_TRAIN_N_000995	B_ambiguous	0.23036160781957446	3.844422804847855	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003988	2	HPCLAS_TRAIN_P_003988	HPCLAS_TRAIN_N_004840	2	HPCLAS_TRAIN_N_004840	D_hard_sample	0.7617278333510956	3.3134169574590504	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003988	2	HPCLAS_TRAIN_P_003988	HPCLAS_TRAIN_N_001088	3	HPCLAS_TRAIN_N_001088	D_hard_sample	0.19984973111667714	3.4323320590992656	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003988	2	HPCLAS_TRAIN_P_003988	HPCLAS_TRAIN_N_000015	2	HPCLAS_TRAIN_N_000015	D_hard_sample	0.5142951481784408	3.767912193855987	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003989	1	HPCLAS_TRAIN_P_003989	HPCLAS_TRAIN_N_001632	3	HPCLAS_TRAIN_N_001632	D_hard_sample	0.7563786898117587	3.1759297316492936	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003989	1	HPCLAS_TRAIN_P_003989	HPCLAS_TRAIN_N_000788	3	HPCLAS_TRAIN_N_000788	D_hard_sample	0.741464361368759	3.1889893351560894	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003989	1	HPCLAS_TRAIN_P_003989	HPCLAS_TRAIN_N_002933	3	HPCLAS_TRAIN_N_002933	D_hard_sample	0.24350250061362919	3.4696804634315592	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003990	1	HPCLAS_TRAIN_P_003990	HPCLAS_TRAIN_N_003548	4	HPCLAS_TRAIN_N_003548	B_ambiguous	0.2984569916885719	2.9943969589858908	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003990	1	HPCLAS_TRAIN_P_003990	HPCLAS_TRAIN_N_000885	4	HPCLAS_TRAIN_N_000885	D_hard_sample	0.23318343353189896	3.4582616843752967	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003990	1	HPCLAS_TRAIN_P_003990	HPCLAS_TRAIN_N_002112	1	HPCLAS_TRAIN_N_002112	D_hard_sample	0.6596990833803352	3.636064934488379	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003991	3	HPCLAS_TRAIN_P_003991	HPCLAS_TRAIN_N_001820	3	HPCLAS_TRAIN_N_001820	B_ambiguous	0.07300788230754533	5.8727105563345985	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003991	3	HPCLAS_TRAIN_P_003991	HPCLAS_TRAIN_N_000878	0	HPCLAS_TRAIN_N_000878	D_hard_sample	0.4546574962219679	6.173520907721565	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003991	3	HPCLAS_TRAIN_P_003991	HPCLAS_TRAIN_N_002287	3	HPCLAS_TRAIN_N_002287	D_hard_sample	0.6918352885869927	6.477613031244392	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003992	0	HPCLAS_TRAIN_P_003992	HPCLAS_TRAIN_N_001343	0	HPCLAS_TRAIN_N_001343	D_hard_sample	0.17064737083598466	2.6478444174524625	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003992	0	HPCLAS_TRAIN_P_003992	HPCLAS_TRAIN_N_002163	3	HPCLAS_TRAIN_P_001316	B_ambiguous	0.5079648775963906	2.7092361004781087	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003992	0	HPCLAS_TRAIN_P_003992	HPCLAS_TRAIN_N_001764	2	HPCLAS_TRAIN_N_001764	D_hard_sample	0.5159104276823346	2.819339902337877	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003993	3	HPCLAS_TRAIN_P_003993	HPCLAS_TRAIN_N_002652	4	HPCLAS_TRAIN_N_002652	D_hard_sample	0.23451140257917683	3.983894580713272	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003993	3	HPCLAS_TRAIN_P_003993	HPCLAS_TRAIN_N_003248	3	HPCLAS_TRAIN_N_003248	D_hard_sample	0.7786791636860227	4.271422636670311	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003993	3	HPCLAS_TRAIN_P_003993	HPCLAS_TRAIN_N_003212	3	HPCLAS_TRAIN_N_003212	D_hard_sample	0.14559995830517225	4.275608625104878	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003994	4	HPCLAS_TRAIN_P_003994	HPCLAS_TRAIN_N_004682	2	HPCLAS_TRAIN_N_004682	D_hard_sample	0.20800749816219202	4.4521767787386155	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003994	4	HPCLAS_TRAIN_P_003994	HPCLAS_TRAIN_N_001563	1	HPCLAS_TRAIN_N_001563	D_hard_sample	0.26540177489533867	4.69391781827665	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003994	4	HPCLAS_TRAIN_P_003994	HPCLAS_TRAIN_N_004956	0	HPCLAS_TRAIN_N_004956	D_hard_sample	0.5266263990942275	4.773224029103216	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003995	0	HPCLAS_TRAIN_P_003995	HPCLAS_TRAIN_N_002467	0	HPCLAS_TRAIN_P_002428	B_ambiguous	0.831260529085144	4.1812772056468495	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003995	0	HPCLAS_TRAIN_P_003995	HPCLAS_TRAIN_N_001270	2	HPCLAS_TRAIN_N_001270	D_hard_sample	0.5192728324642881	4.197893906963127	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003995	0	HPCLAS_TRAIN_P_003995	HPCLAS_TRAIN_N_001665	2	HPCLAS_TRAIN_N_001665	D_hard_sample	0.6700787926048667	4.209303991458465	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003996	0	HPCLAS_TRAIN_P_003996	HPCLAS_TRAIN_N_004566	2	HPCLAS_TRAIN_N_004566	D_hard_sample	0.5464214545788332	3.281566819739274	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003996	0	HPCLAS_TRAIN_P_003996	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	3.8344630770699775	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003996	0	HPCLAS_TRAIN_P_003996	HPCLAS_TRAIN_N_001286	4	HPCLAS_TRAIN_N_001286	D_hard_sample	0.7827951600279442	3.8481358650402178	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003997	3	HPCLAS_TRAIN_P_003997	HPCLAS_TRAIN_N_002503	3	HPCLAS_TRAIN_N_002503	B_ambiguous	0.6993279731668358	2.724665891159027	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003997	3	HPCLAS_TRAIN_P_003997	HPCLAS_TRAIN_N_004184	4	HPCLAS_TRAIN_N_004184	B_ambiguous	0.8052400345950602	2.890805777939657	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003997	3	HPCLAS_TRAIN_P_003997	HPCLAS_TRAIN_N_000093	2	HPCLAS_TRAIN_N_000093	B_ambiguous	0.549909573136861	2.9074403445609573	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003998	1	HPCLAS_TRAIN_P_003998	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	3.606749456393009	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003998	1	HPCLAS_TRAIN_P_003998	HPCLAS_TRAIN_N_001977	0	HPCLAS_TRAIN_N_001977	B_ambiguous	0.46183768848801865	4.4486918385200775	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003998	1	HPCLAS_TRAIN_P_003998	HPCLAS_TRAIN_N_002961	2	HPCLAS_TRAIN_N_002961	D_hard_sample	0.3024466133425592	4.627367931776299	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003999	3	HPCLAS_TRAIN_P_003999	HPCLAS_TRAIN_N_004566	2	HPCLAS_TRAIN_N_004566	D_hard_sample	0.5464214545788332	2.67918561456259	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003999	3	HPCLAS_TRAIN_P_003999	HPCLAS_TRAIN_N_004321	3	HPCLAS_TRAIN_N_004321	D_hard_sample	0.19166261975187346	3.066409926146684	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_003999	3	HPCLAS_TRAIN_P_003999	HPCLAS_TRAIN_N_000885	4	HPCLAS_TRAIN_N_000885	D_hard_sample	0.23318343353189896	3.2835058791274223	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004001	0	HPCLAS_TRAIN_P_004001	HPCLAS_TRAIN_N_000848	0	HPCLAS_TRAIN_N_000848	D_hard_sample	0.6140684709902451	4.764008819462554	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004001	0	HPCLAS_TRAIN_P_004001	HPCLAS_TRAIN_N_000618	0	HPCLAS_TRAIN_N_000618	D_hard_sample	0.290259983613093	4.79434868226187	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004001	0	HPCLAS_TRAIN_P_004001	HPCLAS_TRAIN_N_002204	0	HPCLAS_TRAIN_N_002204	D_hard_sample	0.7017152047420124	5.090922271764848	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004002	2	HPCLAS_TRAIN_P_004002	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	3.8315980810212227	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004002	2	HPCLAS_TRAIN_P_004002	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	3.933790423425323	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004002	2	HPCLAS_TRAIN_P_004002	HPCLAS_TRAIN_N_000318	4	HPCLAS_TRAIN_N_000318	D_hard_sample	0.15316792801307874	4.393739467719667	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004004	1	HPCLAS_TRAIN_P_004004	HPCLAS_TRAIN_N_000237	0	HPCLAS_TRAIN_N_000237	B_ambiguous	0.6156231338784425	3.7160483363500627	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004004	1	HPCLAS_TRAIN_P_004004	HPCLAS_TRAIN_N_002985	0	HPCLAS_TRAIN_P_000260	B_ambiguous	0.35324928146585277	3.9077337015120457	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004004	1	HPCLAS_TRAIN_P_004004	HPCLAS_TRAIN_N_000380	3	HPCLAS_TRAIN_N_000380	D_hard_sample	0.34055733778776	4.005346102406009	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004005	4	HPCLAS_TRAIN_P_004005	HPCLAS_TRAIN_N_001198	1	HPCLAS_TRAIN_N_001198	B_ambiguous	0.6317384733966116	5.908142542393452	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004005	4	HPCLAS_TRAIN_P_004005	HPCLAS_TRAIN_N_004247	4	HPCLAS_TRAIN_N_004247	B_ambiguous	0.6535829797234137	6.028008561821069	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004005	4	HPCLAS_TRAIN_P_004005	HPCLAS_TRAIN_N_001608	4	HPCLAS_TRAIN_N_001608	B_ambiguous	0.7241761478760843	6.028790383807034	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004007	2	HPCLAS_TRAIN_P_004007	HPCLAS_TRAIN_N_004210	0	HPCLAS_TRAIN_N_004210	B_ambiguous	0.2737345156715168	3.509819207144721	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004007	2	HPCLAS_TRAIN_P_004007	HPCLAS_TRAIN_N_003650	2	HPCLAS_TRAIN_N_003650	D_hard_sample	0.5472641209971356	3.9127872528371612	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004007	2	HPCLAS_TRAIN_P_004007	HPCLAS_TRAIN_N_002703	1	HPCLAS_TRAIN_N_002703	D_hard_sample	0.7017898525301769	3.916673465183798	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004008	4	HPCLAS_TRAIN_P_004008	HPCLAS_TRAIN_N_000173	0	HPCLAS_TRAIN_N_000173	D_hard_sample	0.7396382889991516	2.9635202557629907	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004008	4	HPCLAS_TRAIN_P_004008	HPCLAS_TRAIN_N_001097	2	HPCLAS_TRAIN_N_001097	B_ambiguous	0.4183962172920778	3.045556502060797	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004008	4	HPCLAS_TRAIN_P_004008	HPCLAS_TRAIN_N_000135	4	HPCLAS_TRAIN_N_000135	D_hard_sample	0.7252385496428474	3.1251560324603815	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004009	2	HPCLAS_TRAIN_P_004009	HPCLAS_TRAIN_N_001244	0	HPCLAS_TRAIN_N_001244	D_hard_sample	0.49406806129566855	2.9365994274769722	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004009	2	HPCLAS_TRAIN_P_004009	HPCLAS_TRAIN_N_002648	2	HPCLAS_TRAIN_N_002648	D_hard_sample	0.42934605742579485	3.128518479609767	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004009	2	HPCLAS_TRAIN_P_004009	HPCLAS_TRAIN_N_002546	3	HPCLAS_TRAIN_N_002546	B_ambiguous	0.5942958482038293	3.3585944658900675	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004010	1	HPCLAS_TRAIN_P_004010	HPCLAS_TRAIN_N_004897	0	HPCLAS_TRAIN_N_004897	D_hard_sample	0.6809058886313574	5.400279360371228	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004010	1	HPCLAS_TRAIN_P_004010	HPCLAS_TRAIN_N_000485	4	HPCLAS_TRAIN_N_000485	B_ambiguous	0.5596681364729977	5.555708294098406	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004010	1	HPCLAS_TRAIN_P_004010	HPCLAS_TRAIN_N_002393	1	HPCLAS_TRAIN_N_002393	D_hard_sample	0.48948063446959805	5.749708353071045	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004011	3	HPCLAS_TRAIN_P_004011	HPCLAS_TRAIN_N_000848	0	HPCLAS_TRAIN_N_000848	D_hard_sample	0.6140684709902451	2.6824039104369626	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004011	3	HPCLAS_TRAIN_P_004011	HPCLAS_TRAIN_N_002024	2	HPCLAS_TRAIN_N_002024	D_hard_sample	0.5339481311162916	2.9629799278551783	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004011	3	HPCLAS_TRAIN_P_004011	HPCLAS_TRAIN_N_001563	1	HPCLAS_TRAIN_N_001563	D_hard_sample	0.26540177489533867	3.0176304267820258	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004012	3	HPCLAS_TRAIN_P_004012	HPCLAS_TRAIN_N_000702	0	HPCLAS_TRAIN_N_000702	B_ambiguous	0.11114168853229993	4.453447665674525	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004012	3	HPCLAS_TRAIN_P_004012	HPCLAS_TRAIN_N_000195	4	HPCLAS_TRAIN_N_000195	D_hard_sample	0.45963213616482634	4.63435581017566	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004012	3	HPCLAS_TRAIN_P_004012	HPCLAS_TRAIN_N_000485	4	HPCLAS_TRAIN_N_000485	B_ambiguous	0.5596681364729977	4.74258366809326	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004013	0	HPCLAS_TRAIN_P_004013	HPCLAS_TRAIN_N_001834	3	HPCLAS_TRAIN_N_001834	D_hard_sample	0.38650621587821155	11.718530644595583	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004013	0	HPCLAS_TRAIN_P_004013	HPCLAS_TRAIN_N_003810	1	HPCLAS_TRAIN_N_003810	B_ambiguous	0.027906369822032467	11.822055382061427	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004013	0	HPCLAS_TRAIN_P_004013	HPCLAS_TRAIN_N_001418	4	HPCLAS_TRAIN_N_001418	D_hard_sample	0.6122436877430601	13.050987025872548	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004014	4	HPCLAS_TRAIN_P_004014	HPCLAS_TRAIN_N_002112	1	HPCLAS_TRAIN_N_002112	D_hard_sample	0.6596990833803352	5.177630519822284	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004014	4	HPCLAS_TRAIN_P_004014	HPCLAS_TRAIN_N_003548	4	HPCLAS_TRAIN_N_003548	B_ambiguous	0.2984569916885719	5.213073525256979	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004014	4	HPCLAS_TRAIN_P_004014	HPCLAS_TRAIN_N_002047	3	HPCLAS_TRAIN_N_002047	D_hard_sample	0.4541267912346245	5.323226587341811	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004015	1	HPCLAS_TRAIN_P_004015	HPCLAS_TRAIN_N_002820	2	HPCLAS_TRAIN_N_002820	D_hard_sample	0.6597846309121266	5.211312390094134	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004015	1	HPCLAS_TRAIN_P_004015	HPCLAS_TRAIN_N_002212	3	HPCLAS_TRAIN_N_002212	B_ambiguous	0.6067981833702641	5.304529896436773	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004015	1	HPCLAS_TRAIN_P_004015	HPCLAS_TRAIN_N_001592	3	HPCLAS_TRAIN_N_001592	D_hard_sample	0.46897675419203505	5.448738696946972	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004016	2	HPCLAS_TRAIN_P_004016	HPCLAS_TRAIN_N_004688	0	HPCLAS_TRAIN_N_004688	D_hard_sample	0.20629262694254694	4.607079308861815	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004016	2	HPCLAS_TRAIN_P_004016	HPCLAS_TRAIN_N_002613	1	HPCLAS_TRAIN_N_002613	D_hard_sample	0.1290814557930343	4.732640993411969	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004016	2	HPCLAS_TRAIN_P_004016	HPCLAS_TRAIN_N_003764	0	HPCLAS_TRAIN_N_003764	D_hard_sample	0.5442329326495582	4.924198723717799	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004017	1	HPCLAS_TRAIN_P_004017	HPCLAS_TRAIN_N_005042	0	HPCLAS_TRAIN_N_005042	D_hard_sample	0.5410387882743999	3.5793688219685067	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004017	1	HPCLAS_TRAIN_P_004017	HPCLAS_TRAIN_N_004047	3	HPCLAS_TRAIN_N_004047	D_hard_sample	0.6934863630268772	3.732668337141736	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004017	1	HPCLAS_TRAIN_P_004017	HPCLAS_TRAIN_N_002618	2	HPCLAS_TRAIN_N_002618	D_hard_sample	0.750517798887485	3.789173068273573	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004018	2	HPCLAS_TRAIN_P_004018	HPCLAS_TRAIN_N_001206	4	HPCLAS_TRAIN_P_006483	B_ambiguous	0.3027968408994328	2.654716924562825	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004018	2	HPCLAS_TRAIN_P_004018	HPCLAS_TRAIN_N_001343	0	HPCLAS_TRAIN_N_001343	D_hard_sample	0.17064737083598466	3.000148141689987	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004018	2	HPCLAS_TRAIN_P_004018	HPCLAS_TRAIN_N_002985	0	HPCLAS_TRAIN_P_000260	B_ambiguous	0.35324928146585277	3.307599477004781	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004019	1	HPCLAS_TRAIN_N_003322	HPCLAS_TRAIN_N_000237	0	HPCLAS_TRAIN_N_000237	B_ambiguous	0.6156231338784425	3.6397537521139474	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004019	1	HPCLAS_TRAIN_N_003322	HPCLAS_TRAIN_N_002121	2	HPCLAS_TRAIN_N_002121	B_ambiguous	0.2864941349212553	3.969892780604231	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004019	1	HPCLAS_TRAIN_N_003322	HPCLAS_TRAIN_N_000318	4	HPCLAS_TRAIN_N_000318	D_hard_sample	0.15316792801307874	4.104792471390757	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004020	4	HPCLAS_TRAIN_P_004020	HPCLAS_TRAIN_N_001820	3	HPCLAS_TRAIN_N_001820	B_ambiguous	0.07300788230754533	4.876226836167875	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004020	4	HPCLAS_TRAIN_P_004020	HPCLAS_TRAIN_N_004739	1	HPCLAS_TRAIN_N_004739	D_hard_sample	0.7448520892685139	5.1270623746852815	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004020	4	HPCLAS_TRAIN_P_004020	HPCLAS_TRAIN_N_002467	0	HPCLAS_TRAIN_P_002428	B_ambiguous	0.831260529085144	5.358100209060076	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004021	4	HPCLAS_TRAIN_P_004021	HPCLAS_TRAIN_N_003737	0	HPCLAS_TRAIN_N_003737	D_hard_sample	0.4442266607007547	4.161725571799506	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004021	4	HPCLAS_TRAIN_P_004021	HPCLAS_TRAIN_N_000237	0	HPCLAS_TRAIN_N_000237	B_ambiguous	0.6156231338784425	4.440621521636733	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004021	4	HPCLAS_TRAIN_P_004021	HPCLAS_TRAIN_N_001665	2	HPCLAS_TRAIN_N_001665	D_hard_sample	0.6700787926048667	4.500085417430387	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004022	4	HPCLAS_TRAIN_P_004022	HPCLAS_TRAIN_N_001497	3	HPCLAS_TRAIN_N_001497	D_hard_sample	0.7013777992963343	3.369775246364686	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004022	4	HPCLAS_TRAIN_P_004022	HPCLAS_TRAIN_N_000330	2	HPCLAS_TRAIN_N_000330	D_hard_sample	0.8622790438468318	3.7556762052058814	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004022	4	HPCLAS_TRAIN_P_004022	HPCLAS_TRAIN_N_004111	0	HPCLAS_TRAIN_P_001674	B_ambiguous	0.21720823923388824	3.759020185118302	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004023	0	HPCLAS_TRAIN_P_004023	HPCLAS_TRAIN_N_003845	1	HPCLAS_TRAIN_N_003845	B_ambiguous	0.06802258549285604	5.5873021546392865	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004023	0	HPCLAS_TRAIN_P_004023	HPCLAS_TRAIN_N_004844	3	HPCLAS_TRAIN_N_004844	D_hard_sample	0.12712731221073437	5.989564470846381	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004023	0	HPCLAS_TRAIN_P_004023	HPCLAS_TRAIN_N_000393	1	HPCLAS_TRAIN_N_000393	D_hard_sample	0.4677093343578525	6.294282350176963	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004024	0	HPCLAS_TRAIN_P_004024	HPCLAS_TRAIN_N_000869	2	HPCLAS_TRAIN_N_000869	D_hard_sample	0.17813459602731596	4.4008150376377175	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004024	0	HPCLAS_TRAIN_P_004024	HPCLAS_TRAIN_N_002030	3	HPCLAS_TRAIN_P_002286	B_ambiguous	0.7920257435677381	4.778037699810844	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004024	0	HPCLAS_TRAIN_P_004024	HPCLAS_TRAIN_N_002648	2	HPCLAS_TRAIN_N_002648	D_hard_sample	0.42934605742579485	4.88634643210166	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004025	1	HPCLAS_TRAIN_P_004025	HPCLAS_TRAIN_N_000306	3	HPCLAS_TRAIN_N_000306	D_hard_sample	0.8402858145238473	3.0816084054604964	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004025	1	HPCLAS_TRAIN_P_004025	HPCLAS_TRAIN_N_000876	2	HPCLAS_TRAIN_N_000876	D_hard_sample	0.737380465434191	3.1733895046985188	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004025	1	HPCLAS_TRAIN_P_004025	HPCLAS_TRAIN_N_001937	0	HPCLAS_TRAIN_N_001937	D_hard_sample	0.49878711497202977	3.2487752390612337	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004026	0	HPCLAS_TRAIN_P_004026	HPCLAS_TRAIN_N_004876	3	HPCLAS_TRAIN_N_004876	D_hard_sample	0.4699862019417928	2.976881163472263	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004026	0	HPCLAS_TRAIN_P_004026	HPCLAS_TRAIN_N_000189	3	HPCLAS_TRAIN_N_000189	D_hard_sample	0.11807284812959447	3.1559219322997505	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004026	0	HPCLAS_TRAIN_P_004026	HPCLAS_TRAIN_N_004357	3	HPCLAS_TRAIN_N_004357	D_hard_sample	0.588815326068817	3.1616781734447645	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004027	2	HPCLAS_TRAIN_N_001566	HPCLAS_TRAIN_N_001937	0	HPCLAS_TRAIN_N_001937	D_hard_sample	0.49878711497202977	2.7801314154280408	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_004027	2	HPCLAS_TRAIN_N_001566	HPCLAS_TRAIN_N_002716	4	HPCLAS_TRAIN_N_002716	B_ambiguous	0.0698123501904196	3.0952606083487315	CANDIDATE_NOT_YET_USED
