clean_id	label	homology_group	oof_fold	quality_tier	audit_reasons	recommended_training_weight	weight_status	manual_review_status	p_esmc_v1	p_deepsaltpro	p_aac_catboost	mean_label_support	prediction_spread
HPCLAS_TRAIN_P_000758	1	HPCLAS_TRAIN_P_000758	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9829524755477904	0.9940855613473654	0.9923460122983853	0.017047524452209584
HPCLAS_TRAIN_P_000759	1	HPCLAS_TRAIN_P_000759	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9657654762268066	0.9985068704739076	0.9880907822335714	0.03423452377319336
HPCLAS_TRAIN_P_000760	1	HPCLAS_TRAIN_P_000760	2	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999902248382568	0.7659964561462402	0.4213057229960157	0.7290974679935043	0.5786845018422411
HPCLAS_TRAIN_P_000761	1	HPCLAS_TRAIN_P_000761	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999654293060304	0.9680535197257996	0.9542139437587044	0.9740776309301781	0.045751485547326
HPCLAS_TRAIN_P_000762	1	HPCLAS_TRAIN_P_000762	3	D_hard_sample	one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.3673970699310303	0.4027047753334045	0.5329025935484437	0.43433481293762616	0.16550552361741344
HPCLAS_TRAIN_P_000763	1	HPCLAS_TRAIN_P_000763	2	D_hard_sample	esmc_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.6149625182151794	0.7768997550010681	0.9702984834759348	0.7873869188973942	0.3553359652607554
HPCLAS_TRAIN_P_000764	1	HPCLAS_TRAIN_P_000764	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999966621398926	0.8891351819038391	0.9942363958019385	0.9611227466152235	0.11086148023605347
HPCLAS_TRAIN_P_000765	1	HPCLAS_TRAIN_P_000765	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.2429974973201751	0.767561674118042	0.8851370504751686	0.6318987406377953	0.6421395531549935
HPCLAS_TRAIN_P_000766	1	HPCLAS_TRAIN_P_000766	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9895123839378356	0.9860222343409786	0.9918448330231749	0.013977646449731873
HPCLAS_TRAIN_P_000767	1	HPCLAS_TRAIN_P_000767	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9780370593070984	0.997986482811184	0.9920078473727608	0.02196294069290161
HPCLAS_TRAIN_P_000768	1	HPCLAS_TRAIN_P_000768	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999996423721312	0.8975247144699097	0.9985641898367186	0.9653628488929199	0.10247492790222157
HPCLAS_TRAIN_P_000769	1	HPCLAS_TRAIN_P_000769	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9210155010223388	0.9876056142172086	0.9695403717465158	0.07898449897766124
HPCLAS_TRAIN_P_000770	1	HPCLAS_TRAIN_P_000770	4	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9925915002822876	0.335106611251831	0.1269255974832915	0.48487456967247006	0.8656659027989961
HPCLAS_TRAIN_P_000771	1	HPCLAS_TRAIN_P_000771	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9548195004463196	0.9941987135231324	0.9830060713231507	0.04518049955368042
HPCLAS_TRAIN_P_000772	1	HPCLAS_TRAIN_P_000772	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9629051089286804	0.9952738034465372	0.9860596374584057	0.03709489107131958
HPCLAS_TRAIN_P_000773	1	HPCLAS_TRAIN_P_000773	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9381288886070251	0.9976709584403608	0.9785999490157953	0.061871111392974854
HPCLAS_TRAIN_P_000774	1	HPCLAS_TRAIN_P_000774	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999386072158812	0.8480281829833984	0.9965427925678602	0.94816986092238	0.1519104242324828
HPCLAS_TRAIN_P_000775	1	HPCLAS_TRAIN_P_000775	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9465150833129884	0.9982221544625322	0.9815790792585068	0.05348491668701161
HPCLAS_TRAIN_P_000776	1	HPCLAS_TRAIN_P_000776	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9879701137542723	0.9903363108112324	0.9927688081885017	0.01202988624572765
HPCLAS_TRAIN_P_000777	1	HPCLAS_TRAIN_P_000777	4	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8739526271820068	0.3859277069568634	0.7540701655727262	0.6713168332371988	0.48802492022514343
HPCLAS_TRAIN_P_000778	1	HPCLAS_TRAIN_P_000778	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.8747484683990479	0.9940377016942992	0.9562620566977823	0.12525153160095215
HPCLAS_TRAIN_P_000779	1	HPCLAS_TRAIN_P_000779	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9633567333221436	0.7466291446761015	0.9033286259994151	0.25337085532389847
HPCLAS_TRAIN_P_000780	1	HPCLAS_TRAIN_P_000780	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9986441731452942	0.8589031100273132	0.9723636158127116	0.9433036329951063	0.13974106311798096
HPCLAS_TRAIN_P_000781	1	HPCLAS_TRAIN_P_000781	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999996423721312	0.98236083984375	0.928059221531219	0.9701399012490334	0.07194042084091223
HPCLAS_TRAIN_P_000782	1	HPCLAS_TRAIN_N_000535	2	B_ambiguous	mixed_label_homology_group;one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.5801299810409546	0.7960960865020752	0.2022595128432416	0.5261618601287571	0.5938365736588336
HPCLAS_TRAIN_P_000783	1	HPCLAS_TRAIN_P_000783	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9936256408691406	0.9701167345046996	0.5816135918148889	0.8484519890629098	0.4120120490542517
HPCLAS_TRAIN_P_000784	1	HPCLAS_TRAIN_P_000784	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.8449546098709106	0.9817957801043063	0.9422501299917391	0.15504539012908936
HPCLAS_TRAIN_P_000785	1	HPCLAS_TRAIN_P_000785	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999840259552002	0.9370265007019044	0.9547662371091866	0.963925587922097	0.06295752525329579
HPCLAS_TRAIN_P_000786	1	HPCLAS_TRAIN_P_000786	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999347925186156	0.9869799613952636	0.98695706780432	0.9912906072393998	0.012977724714295591
HPCLAS_TRAIN_P_000787	1	HPCLAS_TRAIN_P_000787	1	D_hard_sample	one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.5082475543022156	0.5792328119277954	0.1048023395511701	0.397427568593727	0.4744304723766253
HPCLAS_TRAIN_P_000788	1	HPCLAS_TRAIN_P_000788	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9245375990867616	0.996981288126882	0.9738396290712146	0.07546240091323841
HPCLAS_TRAIN_P_000789	1	HPCLAS_TRAIN_P_000789	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.7124688029289246	0.4046745002269745	0.7999474536434653	0.6390302522664548	0.3952729534164908
HPCLAS_TRAIN_P_000790	1	HPCLAS_TRAIN_P_000790	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.972379744052887	0.9991985163262522	0.9905260867930464	0.027620255947113037
HPCLAS_TRAIN_P_000791	1	HPCLAS_TRAIN_P_000791	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9904950857162476	0.948625147342682	0.9962242878934628	0.9784481736507974	0.04759914055078085
HPCLAS_TRAIN_P_000792	1	HPCLAS_TRAIN_P_000792	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9866980910301208	0.9492031931877136	0.9860620049204042	0.9739877630460795	0.03749489784240723
HPCLAS_TRAIN_P_000794	1	HPCLAS_TRAIN_P_000794	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999991536140442	0.9875977635383606	0.9958554134242722	0.9944815710343583	0.01239377260208141
HPCLAS_TRAIN_P_000795	1	HPCLAS_TRAIN_P_000795	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9993301630020142	0.928796112537384	0.9822307409556312	0.9701190054983432	0.07053405046463013
HPCLAS_TRAIN_P_000796	1	HPCLAS_TRAIN_P_000796	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999897480010986	0.7046826481819153	0.6451190201669599	0.7832638054499913	0.35487072783413875
HPCLAS_TRAIN_P_000797	1	HPCLAS_TRAIN_P_000797	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.948029398918152	0.996791712581743	0.9816070371666316	0.051970601081848034
HPCLAS_TRAIN_P_000799	1	HPCLAS_TRAIN_P_000799	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9048952460289	0.9618670679732162	0.9555873982642756	0.09510463476181041
HPCLAS_TRAIN_P_000800	1	HPCLAS_TRAIN_P_000800	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999996423721312	0.8905342221260071	0.997628481067106	0.9627207818550815	0.10946542024612416
HPCLAS_TRAIN_P_000802	1	HPCLAS_TRAIN_P_000802	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999774694442748	0.8449859619140625	0.9714816221168888	0.9388150178250755	0.1549915075302123
HPCLAS_TRAIN_P_000803	1	HPCLAS_TRAIN_P_000803	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999979734420776	0.9194016456604004	0.999012483338781	0.9728040341470864	0.08059632778167725
HPCLAS_TRAIN_P_000804	1	HPCLAS_TRAIN_P_000804	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999960660934448	0.9299863576889038	0.9658216979001212	0.9652680405608233	0.07000970840454102
HPCLAS_TRAIN_P_000805	1	HPCLAS_TRAIN_P_000805	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9490339756011964	0.9709402906560148	0.9733247554190704	0.0509660243988036
HPCLAS_TRAIN_P_000806	1	HPCLAS_TRAIN_P_000806	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9995896220207214	0.832889974117279	0.6321409462241284	0.8215401807873763	0.367448675796593
HPCLAS_TRAIN_P_000807	1	HPCLAS_TRAIN_P_000807	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999334812164308	0.8553866744041443	0.9881650175787754	0.9478283910664501	0.1445468068122865
HPCLAS_TRAIN_P_000808	1	HPCLAS_TRAIN_P_000808	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999996423721312	0.9698981046676636	0.986188480352792	0.985362075797529	0.030101537704467662
HPCLAS_TRAIN_P_000809	1	HPCLAS_TRAIN_P_000809	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9641376733779908	0.991641807731702	0.9852597873001344	0.035862207412719616
HPCLAS_TRAIN_P_000810	1	HPCLAS_TRAIN_P_000810	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9661855101585388	0.9980496035612334	0.988078371239924	0.03381448984146118
HPCLAS_TRAIN_P_000811	1	HPCLAS_TRAIN_P_000811	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999997615814208	0.9607680439949036	0.9988115743844924	0.9865264599869389	0.03923171758651722
HPCLAS_TRAIN_P_000812	1	HPCLAS_TRAIN_P_000812	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999996423721312	0.9844106435775756	0.9983143188551368	0.9942415349349479	0.015588998794555664
HPCLAS_TRAIN_P_000813	1	HPCLAS_TRAIN_N_001275	2	B_ambiguous	mixed_label_homology_group	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.9981812238693236	0.8269217014312744	0.9665738320981296	0.9305589191329092	0.1712595224380492
HPCLAS_TRAIN_P_000814	1	HPCLAS_TRAIN_P_000814	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9998831748962402	0.9113143086433412	0.9933214875722942	0.9681729903706252	0.08856886625289906
HPCLAS_TRAIN_P_000815	1	HPCLAS_TRAIN_P_000815	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.8399227261543274	0.9877296464832506	0.9425507908791927	0.1600772738456726
HPCLAS_TRAIN_P_000816	1	HPCLAS_TRAIN_P_000816	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999969005584716	0.9664762616157532	0.9845327114635888	0.9836686245459378	0.033520638942718395
HPCLAS_TRAIN_P_000817	1	HPCLAS_TRAIN_P_000817	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999799728393556	0.94163316488266	0.9801399261897356	0.9739176879705838	0.05834680795669556
HPCLAS_TRAIN_P_000818	1	HPCLAS_TRAIN_P_000818	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9608362913131714	0.9964389493656788	0.9857584135596168	0.03916370868682861
HPCLAS_TRAIN_P_000819	1	HPCLAS_TRAIN_P_000819	4	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8729870915412903	0.618295431137085	0.7805684289694386	0.7572836505492712	0.2546916604042053
HPCLAS_TRAIN_P_000820	1	HPCLAS_TRAIN_P_000820	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999990463256836	0.972743034362793	0.9748757236254668	0.9825364070816986	0.02724742889404308
HPCLAS_TRAIN_P_000821	1	HPCLAS_TRAIN_P_000821	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999668836593628	0.9379680156707764	0.983030411595545	0.9735557546199831	0.061700820922851674
HPCLAS_TRAIN_P_000822	1	HPCLAS_TRAIN_P_000822	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9346616864204408	0.9891216094017768	0.9745943922043093	0.06533819437026966
HPCLAS_TRAIN_P_000823	1	HPCLAS_TRAIN_P_000823	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9427114129066468	0.9979949542229422	0.9802354159734331	0.05728846788406361
HPCLAS_TRAIN_P_000824	1	HPCLAS_TRAIN_P_000824	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999997615814208	0.954476237297058	0.9705316087539742	0.9750025358774842	0.04552352428436279
HPCLAS_TRAIN_P_000825	1	HPCLAS_TRAIN_P_000825	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9391502141952516	0.99651145670312	0.9785538505630273	0.06084966659545887
HPCLAS_TRAIN_P_000826	1	HPCLAS_TRAIN_P_000826	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9947876930236816	0.990897587055571	0.9952283869566543	0.009102293735139488
HPCLAS_TRAIN_P_000827	1	HPCLAS_TRAIN_P_000827	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.995736837387085	0.998485110004814	0.9980739824639663	0.004263162612915039
HPCLAS_TRAIN_P_000828	1	HPCLAS_TRAIN_P_000828	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9695879220962524	0.9934102343109334	0.9876660521357286	0.03041207790374756
HPCLAS_TRAIN_P_000829	1	HPCLAS_TRAIN_P_000829	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9924781322479248	0.9210485219955444	0.9307175719901952	0.9480814087445548	0.07142961025238037
HPCLAS_TRAIN_P_000830	1	HPCLAS_TRAIN_P_000830	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9998828172683716	0.9805485010147096	0.993457187493845	0.9912961685923087	0.019334316253662
HPCLAS_TRAIN_P_000831	1	HPCLAS_TRAIN_P_000831	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999995231628418	0.924111783504486	0.9626225192870306	0.9622431781399783	0.075883448123932
HPCLAS_TRAIN_P_000832	1	HPCLAS_TRAIN_P_000832	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999985694885254	0.8440396785736084	0.9304356100918796	0.9248246193846711	0.155958890914917
HPCLAS_TRAIN_P_000833	1	HPCLAS_TRAIN_P_000833	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999990940093994	0.8872191309928894	0.9637160173859266	0.9503086961576034	0.11277180910110463
HPCLAS_TRAIN_P_000834	1	HPCLAS_TRAIN_P_000834	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0002372716699028	0.613575279712677	0.1505306603085243	0.2547810705637014	0.6133380080427742
HPCLAS_TRAIN_P_000835	1	HPCLAS_TRAIN_P_000835	2	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9761586785316468	0.7414184808731079	0.3855398834841705	0.7010390142963083	0.5906187950474764
HPCLAS_TRAIN_P_000838	1	HPCLAS_TRAIN_P_000838	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.989899218082428	0.9913766246842152	0.9937586142555478	0.010100781917572021
HPCLAS_TRAIN_P_000839	1	HPCLAS_TRAIN_P_000839	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999500513076782	0.7964658141136169	0.9947187393526932	0.9303782015913294	0.20348423719406128
HPCLAS_TRAIN_P_000840	1	HPCLAS_TRAIN_P_000840	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8170007467269897	0.91390860080719	0.7431006616763618	0.8246700030701805	0.17080793913082826
HPCLAS_TRAIN_P_000841	1	HPCLAS_TRAIN_P_000841	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9693781733512878	0.9681326541237332	0.979170275825007	0.03186734587626683
HPCLAS_TRAIN_P_000844	1	HPCLAS_TRAIN_P_000844	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.7198439836502075	0.6901406049728394	0.5497544823458933	0.6532463569896467	0.17008950130431422
HPCLAS_TRAIN_P_000845	1	HPCLAS_TRAIN_N_000275	2	B_ambiguous	mixed_label_homology_group	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	1.0	0.8526532053947449	0.993885620765127	0.9488462753866239	0.14734679460525513
HPCLAS_TRAIN_P_000846	1	HPCLAS_TRAIN_P_000846	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9569103121757508	0.8212969597757335	0.9260690906504947	0.17870304022426653
HPCLAS_TRAIN_P_000851	1	HPCLAS_TRAIN_P_000851	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9402478337287904	0.9649913680141108	0.9684130672476337	0.059752166271209606
HPCLAS_TRAIN_P_000852	1	HPCLAS_TRAIN_P_000852	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9956477284431458	0.9798563535645024	0.9918346940025494	0.020143646435497597
HPCLAS_TRAIN_P_000853	1	HPCLAS_TRAIN_P_000853	4	D_hard_sample	one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.814365029335022	0.5106713771820068	0.1605072243977597	0.4951812103049295	0.6538578049372623
HPCLAS_TRAIN_P_000854	1	HPCLAS_TRAIN_P_000854	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9998433589935304	0.8751096725463867	0.9960778517228336	0.9570102944209169	0.12473368644714367
HPCLAS_TRAIN_P_000855	1	HPCLAS_TRAIN_P_000855	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9941295385360718	0.4727630913257599	0.4044290552790783	0.62377389504697	0.5897004832569934
HPCLAS_TRAIN_P_000856	1	HPCLAS_TRAIN_P_000856	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999998807907104	0.9253712892532348	0.985371142123378	0.9702474373891077	0.0746285915374757
HPCLAS_TRAIN_P_000858	1	HPCLAS_TRAIN_P_000858	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.9757086038589478	0.9311294692561604	0.9689460243717027	0.06887053074383964
HPCLAS_TRAIN_P_000859	1	HPCLAS_TRAIN_P_000859	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999957084655762	0.974175214767456	0.9521251422133864	0.975432021815473	0.04787056625218977
HPCLAS_TRAIN_P_000860	1	HPCLAS_TRAIN_P_000860	2	D_hard_sample	one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8773339986801147	0.6285706162452698	0.4542670044041292	0.6533905397765046	0.42306699427598554
HPCLAS_TRAIN_P_000861	1	HPCLAS_TRAIN_P_000861	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999637603759766	0.8709195852279663	0.9010207209942308	0.9239680221993912	0.12904417514801025
HPCLAS_TRAIN_P_000862	1	HPCLAS_TRAIN_P_000862	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.017543664202094	0.5852053761482239	0.9692227908778096	0.5239906104093758	0.9516791266757156
HPCLAS_TRAIN_P_000863	1	HPCLAS_TRAIN_P_000863	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9999765157699584	0.9371972680091858	0.9789211134222096	0.9720316324004513	0.0627792477607726
HPCLAS_TRAIN_P_000865	1	HPCLAS_TRAIN_P_000865	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8543883562088013	0.8660441040992737	0.8595495433355066	0.8599940012145272	0.011655747890472412
HPCLAS_TRAIN_P_000866	1	HPCLAS_TRAIN_P_000866	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9958450198173524	0.9480217099189758	0.996891060368674	0.9802525967016674	0.0488693504496982
HPCLAS_TRAIN_P_000867	1	HPCLAS_TRAIN_P_000867	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9932368397712708	0.9264124035835266	0.9933618969503144	0.9710037134350372	0.0669494933667878
HPCLAS_TRAIN_P_000868	1	HPCLAS_TRAIN_P_000868	0	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.1470499336719513	0.1713077574968338	0.7447577063791418	0.3543717991826423	0.5977077727071906
HPCLAS_TRAIN_P_000869	1	HPCLAS_TRAIN_P_000869	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0	0.927859902381897	0.9894530065337528	0.9724376363052166	0.07214009761810303
HPCLAS_TRAIN_P_000870	1	HPCLAS_TRAIN_P_000870	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9688982963562012	0.8975257873535156	0.9800148185477324	0.9488129674191498	0.0824890311942168
HPCLAS_TRAIN_P_000871	1	HPCLAS_TRAIN_P_000871	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.999995231628418	0.9795570373535156	0.9935605029284414	0.9910375906367918	0.020438194274902344
