clean_id	sequence_hash	oof_fold	embedding_row	sequence_sha256
HPCLAS_TRAIN_P_002927	1c3d5119b2f6b6ac8fcf3b57d5baf2a10780fc35c787da2168e9d1c3df57e0ca	0	2899	1c3d5119b2f6b6ac8fcf3b57d5baf2a10780fc35c787da2168e9d1c3df57e0ca
HPCLAS_TRAIN_P_002928	2e8cb00001a6604b77b61a785f3b40a2185336b15dc931555705fd361af7d381	4	2900	2e8cb00001a6604b77b61a785f3b40a2185336b15dc931555705fd361af7d381
HPCLAS_TRAIN_P_002931	8a4a66b0694ffebdb9d5691260408bfdd88b384e5811659fd449786ceea405d8	1	2902	8a4a66b0694ffebdb9d5691260408bfdd88b384e5811659fd449786ceea405d8
HPCLAS_TRAIN_P_002932	c81cb9bbeed1d340e44a50387846833ce9222f0243b3ab6a06fd5323e3b744c5	2	2903	c81cb9bbeed1d340e44a50387846833ce9222f0243b3ab6a06fd5323e3b744c5
HPCLAS_TRAIN_P_002933	97300d4bc318d147afab6bd00448e75dc445b2045ddc3b1e1d210c13274c7a99	4	2904	97300d4bc318d147afab6bd00448e75dc445b2045ddc3b1e1d210c13274c7a99
HPCLAS_TRAIN_P_002934	ac6db66f693386339336721de8a2a97d82d792bc6832840782a8105ed9cd9707	3	2905	ac6db66f693386339336721de8a2a97d82d792bc6832840782a8105ed9cd9707
HPCLAS_TRAIN_P_002935	e975085dbe9b01c01a1b1a88d2eb8575673d9169f66f0139d7988e23f0fe2c35	4	2906	e975085dbe9b01c01a1b1a88d2eb8575673d9169f66f0139d7988e23f0fe2c35
HPCLAS_TRAIN_P_002936	01a5cd931e340f3a7b6d3c3e8fd7218336bc602af5bad98f1695d9898706a479	1	2907	01a5cd931e340f3a7b6d3c3e8fd7218336bc602af5bad98f1695d9898706a479
HPCLAS_TRAIN_P_002939	ae6a0fa2306eeee9d2db9477edb1e812797eaa51bc45c66e0f542e990dbbede2	0	2910	ae6a0fa2306eeee9d2db9477edb1e812797eaa51bc45c66e0f542e990dbbede2
HPCLAS_TRAIN_P_002940	beda2226a353dd63b0d30fb22b6991f5a56e193a32b0fdc7ec9645196ba0573f	2	2911	beda2226a353dd63b0d30fb22b6991f5a56e193a32b0fdc7ec9645196ba0573f
HPCLAS_TRAIN_P_002941	ce80c65f05043c46cf146a7ba621dff4d1bc0e4815803cb6c1ef4b48895ea6ae	4	2912	ce80c65f05043c46cf146a7ba621dff4d1bc0e4815803cb6c1ef4b48895ea6ae
HPCLAS_TRAIN_P_002942	6a568b3a012a01a304879922fe0439c62bb5c1a5afda7b42363652bfd9b522e4	2	2913	6a568b3a012a01a304879922fe0439c62bb5c1a5afda7b42363652bfd9b522e4
HPCLAS_TRAIN_P_002943	b74f7ff9c6125c51429d02e395a75a5144ffae6a85144e9e2823f7cd6417d178	4	2914	b74f7ff9c6125c51429d02e395a75a5144ffae6a85144e9e2823f7cd6417d178
HPCLAS_TRAIN_P_002944	2fe93bc11ad02a1f2b59413454676478253d7d10bc6d032973ba27e941ba5b8c	4	2915	2fe93bc11ad02a1f2b59413454676478253d7d10bc6d032973ba27e941ba5b8c
HPCLAS_TRAIN_P_002945	7711ac7356b8a0b10ca12d5959f3965072f0532eb02cc8a5637902f0a63f9d50	3	2916	7711ac7356b8a0b10ca12d5959f3965072f0532eb02cc8a5637902f0a63f9d50
HPCLAS_TRAIN_P_002947	697ee72e5e59c4519df0e73ebdcd46d9b5d5cbabcb4f805db77ed2b78b761bd9	0	2918	697ee72e5e59c4519df0e73ebdcd46d9b5d5cbabcb4f805db77ed2b78b761bd9
HPCLAS_TRAIN_P_002948	b9407c2fcc21da02eb90f9867941404cfa934b310b52ca9289da142bfe312ea8	4	2919	b9407c2fcc21da02eb90f9867941404cfa934b310b52ca9289da142bfe312ea8
HPCLAS_TRAIN_P_002951	6b540d631145e3a410479ca79dc7328e6b0ff501bbc7cc6e4067d551a8704987	4	2922	6b540d631145e3a410479ca79dc7328e6b0ff501bbc7cc6e4067d551a8704987
HPCLAS_TRAIN_P_002952	215b0984c7df1a8fdb4392dfad6e4b207545d73ed8a87343fc802b854c34ed60	0	2923	215b0984c7df1a8fdb4392dfad6e4b207545d73ed8a87343fc802b854c34ed60
HPCLAS_TRAIN_P_002953	9ea27ffd3edb923c36acd79d7e07309f8c935a7a7511f5c6c2dbc15dcd656d8c	2	2924	9ea27ffd3edb923c36acd79d7e07309f8c935a7a7511f5c6c2dbc15dcd656d8c
HPCLAS_TRAIN_P_002954	8829df2b794ce945f037bfacafe64280c31ac989488c6322412de004fc5bf3b2	2	2925	8829df2b794ce945f037bfacafe64280c31ac989488c6322412de004fc5bf3b2
HPCLAS_TRAIN_P_002955	a1ee6ae1b5650f9527967248ecabfc609dad16c3fbb41df7870a9f00b0b031be	0	2926	a1ee6ae1b5650f9527967248ecabfc609dad16c3fbb41df7870a9f00b0b031be
HPCLAS_TRAIN_P_002956	ca2702e132714cc53ac13a73bfb1b9eabd384ff14940e97523a6d910ecf38bf3	1	2927	ca2702e132714cc53ac13a73bfb1b9eabd384ff14940e97523a6d910ecf38bf3
HPCLAS_TRAIN_P_002958	4ac4eed568462c8591ac6bb53d3dba36b6eedd14f99b2d2c54d3bc9deb55e314	1	2929	4ac4eed568462c8591ac6bb53d3dba36b6eedd14f99b2d2c54d3bc9deb55e314
HPCLAS_TRAIN_P_002959	74281d9db8516fdf277b63e7fa1afe99d102f166620d9de5fd3c3983d5308d6b	2	2930	74281d9db8516fdf277b63e7fa1afe99d102f166620d9de5fd3c3983d5308d6b
HPCLAS_TRAIN_P_002960	1de68dd6301da6ec0de53eb5781d265012e71811d115bf7d9aec938c02cfb93d	0	2931	1de68dd6301da6ec0de53eb5781d265012e71811d115bf7d9aec938c02cfb93d
HPCLAS_TRAIN_P_002961	ba5648b8ae571d2fb4367473e9a6a4bb07660be8af0b4daf10fcf89247fed503	0	2932	ba5648b8ae571d2fb4367473e9a6a4bb07660be8af0b4daf10fcf89247fed503
HPCLAS_TRAIN_P_002964	9e877ed11b174cb40811bc3f47ea2d039022ad4b3f8f6d74ebb2d68454b6e21c	1	2935	9e877ed11b174cb40811bc3f47ea2d039022ad4b3f8f6d74ebb2d68454b6e21c
HPCLAS_TRAIN_P_002965	19f0ecceebb3597ea3b4810af198fe6d7974910a18158ee2da31d88f5809f93b	0	2936	19f0ecceebb3597ea3b4810af198fe6d7974910a18158ee2da31d88f5809f93b
HPCLAS_TRAIN_P_002966	92b27315cf2877083ece30842e0bb78abddca89ae2239b87f17cc6bbd477462e	1	2937	92b27315cf2877083ece30842e0bb78abddca89ae2239b87f17cc6bbd477462e
HPCLAS_TRAIN_P_002967	b3b7066df53b0a981fb7cbcb8f9a3c3dd8e167bf53731981129c5d8ff1ea11a6	4	2938	b3b7066df53b0a981fb7cbcb8f9a3c3dd8e167bf53731981129c5d8ff1ea11a6
HPCLAS_TRAIN_P_002968	a3d0cd5a91bfc23563df93df45f54243745600f12de472be608ba4b7b9d3bf0d	4	2939	a3d0cd5a91bfc23563df93df45f54243745600f12de472be608ba4b7b9d3bf0d
HPCLAS_TRAIN_P_002970	a574ed8925b6e830a9ffc07edc5ac97afee13515154706e85c484cbb29ede1ca	1	2941	a574ed8925b6e830a9ffc07edc5ac97afee13515154706e85c484cbb29ede1ca
HPCLAS_TRAIN_P_002971	a14fb82025950c89d2e3d06273841386349e78c5b1e54a9aa7759b90b4698107	0	2942	a14fb82025950c89d2e3d06273841386349e78c5b1e54a9aa7759b90b4698107
HPCLAS_TRAIN_P_002972	2190ad585f405fe898f0a6f378b5d803613cd7647c78c51b8622ad77b907c30e	0	2943	2190ad585f405fe898f0a6f378b5d803613cd7647c78c51b8622ad77b907c30e
HPCLAS_TRAIN_P_002973	f0e888c9b35e7419f6c54f1e11f689c24094c8ddd68f1c81f70ef7f8412c3694	2	2944	f0e888c9b35e7419f6c54f1e11f689c24094c8ddd68f1c81f70ef7f8412c3694
HPCLAS_TRAIN_P_002974	ff887c3a9b85d60e71b5fb6e3173e10c0d3f225aeb4a473ce88d3c991c30a1d9	2	2945	ff887c3a9b85d60e71b5fb6e3173e10c0d3f225aeb4a473ce88d3c991c30a1d9
HPCLAS_TRAIN_P_002975	2aced32a6fb4f49d7b472464eac12bfdc8e3dd9dc4244982ffa402c421666e53	3	2946	2aced32a6fb4f49d7b472464eac12bfdc8e3dd9dc4244982ffa402c421666e53
HPCLAS_TRAIN_P_002976	055d9d6c12fac7cfddb5025f0cac141f5900331f836b1f36012ec5a8058f31e5	2	2947	055d9d6c12fac7cfddb5025f0cac141f5900331f836b1f36012ec5a8058f31e5
HPCLAS_TRAIN_P_002978	a6954a6a596ee9810fffe5b34a4dda3e8806f05d69bb9facd73ba6049f7d7313	4	2949	a6954a6a596ee9810fffe5b34a4dda3e8806f05d69bb9facd73ba6049f7d7313
HPCLAS_TRAIN_P_002979	2d3395cb93e1935825c20793d3415811880d903630749b2def1d9b47aae34446	2	2950	2d3395cb93e1935825c20793d3415811880d903630749b2def1d9b47aae34446
HPCLAS_TRAIN_P_002980	f07d64820b56cb07dd5203b3aa5e7deda01713765c0d66743f9ca3e0148d3b27	1	2951	f07d64820b56cb07dd5203b3aa5e7deda01713765c0d66743f9ca3e0148d3b27
HPCLAS_TRAIN_P_002981	addb208e8129a97c498f25e5edff0e57b1dd004997eb7e90b28ec21bfc16a8a9	2	2952	addb208e8129a97c498f25e5edff0e57b1dd004997eb7e90b28ec21bfc16a8a9
HPCLAS_TRAIN_P_002982	0aa696f0282ddf0c4115899a18f6462179b3a0e5bdb9bcb4f772583b41739705	4	2953	0aa696f0282ddf0c4115899a18f6462179b3a0e5bdb9bcb4f772583b41739705
HPCLAS_TRAIN_P_002983	8fe53046031944477e93a0efec9d4f321b66b0e6b5c0cd2df43c19ebe7607545	1	2954	8fe53046031944477e93a0efec9d4f321b66b0e6b5c0cd2df43c19ebe7607545
HPCLAS_TRAIN_P_002984	22f1ead9fc7c45e2fdc5a37450a78da03f1ed9746847978341e1ac530ffc7e2a	3	2955	22f1ead9fc7c45e2fdc5a37450a78da03f1ed9746847978341e1ac530ffc7e2a
HPCLAS_TRAIN_P_002985	30a32687fb9f61b38193f13796f7dc87969b4b9633fe499f0d1c2e1782366aad	2	2956	30a32687fb9f61b38193f13796f7dc87969b4b9633fe499f0d1c2e1782366aad
HPCLAS_TRAIN_P_002988	8d66f521cf51064d8b11e77b26dd694da1d3afb03bef751a777f9e2c6784388a	2	2959	8d66f521cf51064d8b11e77b26dd694da1d3afb03bef751a777f9e2c6784388a
HPCLAS_TRAIN_P_002989	6fde0532230341bfe3c0396b3edecde895a863359531edbac0f0d68a32886957	3	2960	6fde0532230341bfe3c0396b3edecde895a863359531edbac0f0d68a32886957
HPCLAS_TRAIN_P_002990	eb03546626025aa37b3a7d6e8b2821c298e1b9e5c6cae5c43918db18dd28780f	0	2961	eb03546626025aa37b3a7d6e8b2821c298e1b9e5c6cae5c43918db18dd28780f
HPCLAS_TRAIN_P_002991	67aed1c7d6cdcea734c83a4da691e4d0e18eba7945f4813c516231d9cfa7261a	4	2962	67aed1c7d6cdcea734c83a4da691e4d0e18eba7945f4813c516231d9cfa7261a
HPCLAS_TRAIN_P_002993	9874d56ca5f4ae52e4bd727117b950e924aa38bfefc9f727021d8328a027f8bd	3	2964	9874d56ca5f4ae52e4bd727117b950e924aa38bfefc9f727021d8328a027f8bd
HPCLAS_TRAIN_P_002994	49a0ea0438123f7650ac56e53444b48b436a4a79524c57a04887d98bc21ae820	3	2965	49a0ea0438123f7650ac56e53444b48b436a4a79524c57a04887d98bc21ae820
HPCLAS_TRAIN_P_002995	b193d557af81b98ccd1c3f616dba40850808f27a8b7fe3c78389671a2113d623	0	2966	b193d557af81b98ccd1c3f616dba40850808f27a8b7fe3c78389671a2113d623
HPCLAS_TRAIN_P_002996	899a4440d95a88ecac57d985ac9822d23b4963edc91bafc05f91bac26dd67d02	3	2967	899a4440d95a88ecac57d985ac9822d23b4963edc91bafc05f91bac26dd67d02
HPCLAS_TRAIN_P_002997	5aab6e440b59c6079c091b7d17f9f60aeb1761edba4df88f23bf6a82fe98f857	1	2968	5aab6e440b59c6079c091b7d17f9f60aeb1761edba4df88f23bf6a82fe98f857
HPCLAS_TRAIN_P_002998	52056abaef522f98073fba058425647abc2ae557d43fd3515f0c7c22d50787fa	3	2969	52056abaef522f98073fba058425647abc2ae557d43fd3515f0c7c22d50787fa
HPCLAS_TRAIN_P_002999	b4fae01213e129fc4a538253d50fcaa84d041ce30abeba8d9f55d0743d36f041	3	2970	b4fae01213e129fc4a538253d50fcaa84d041ce30abeba8d9f55d0743d36f041
HPCLAS_TRAIN_P_003001	138c9f4c2d4f21772ba3a162bd1090e18bed0c359bd9cfa72ecc6b9d320e8f73	1	2972	138c9f4c2d4f21772ba3a162bd1090e18bed0c359bd9cfa72ecc6b9d320e8f73
HPCLAS_TRAIN_P_003002	dfaa7223456cd57b429d837787e8dbe0dd0272c9101c6f8415eb3c696da0a538	1	2973	dfaa7223456cd57b429d837787e8dbe0dd0272c9101c6f8415eb3c696da0a538
HPCLAS_TRAIN_P_003003	57336bf088b703aea8883c60ee3d69dd255d0f9c56fab6d2bb87d35ccc69c57e	2	2974	57336bf088b703aea8883c60ee3d69dd255d0f9c56fab6d2bb87d35ccc69c57e
HPCLAS_TRAIN_P_003004	500785f6494710cb1f102e725f81c6f6878832cb428beb3dbad4bc014b22b3e2	1	2975	500785f6494710cb1f102e725f81c6f6878832cb428beb3dbad4bc014b22b3e2
HPCLAS_TRAIN_P_003006	7d9479662eb8639fa144053a53192ab85d9cefbed74d6aef940bdf706b3fd1cc	4	2977	7d9479662eb8639fa144053a53192ab85d9cefbed74d6aef940bdf706b3fd1cc
HPCLAS_TRAIN_P_003008	151f61f64960f8a2abe3c1923648c214f99bf93c831615845f8fe9fc01a97182	4	2979	151f61f64960f8a2abe3c1923648c214f99bf93c831615845f8fe9fc01a97182
HPCLAS_TRAIN_P_003010	452f312c2499bf5c12bf50371dac2da6488f37440c9fdc80c36c8dabc46e241f	2	2981	452f312c2499bf5c12bf50371dac2da6488f37440c9fdc80c36c8dabc46e241f
HPCLAS_TRAIN_P_003011	c5678c8a1fba8b34b75773ef51350b4dc087f13d6ce61f6edcd6f2720331d07a	4	2982	c5678c8a1fba8b34b75773ef51350b4dc087f13d6ce61f6edcd6f2720331d07a
HPCLAS_TRAIN_P_003012	6a4792db179f3469dc78315469b62a5562dde350d0fad3ba90eeb2af54d72581	2	2983	6a4792db179f3469dc78315469b62a5562dde350d0fad3ba90eeb2af54d72581
HPCLAS_TRAIN_P_003013	91292174c7e0f8381ece35b09d38f4d905e34e60088ce45ec0e5df0bc39d9bf5	1	2984	91292174c7e0f8381ece35b09d38f4d905e34e60088ce45ec0e5df0bc39d9bf5
HPCLAS_TRAIN_P_003014	67c4d527eb0eea698c7818d1beb1c93ea1448bdf0d64a6c5c644000a3dc1bc44	2	2985	67c4d527eb0eea698c7818d1beb1c93ea1448bdf0d64a6c5c644000a3dc1bc44
HPCLAS_TRAIN_P_003015	3b5a91296233c07c53b83b89cc1079f3d22b390052dd642c6d68d75327e781b5	1	2986	3b5a91296233c07c53b83b89cc1079f3d22b390052dd642c6d68d75327e781b5
HPCLAS_TRAIN_P_003016	2cd634fc661999209b1b9e311c368ba7a6ac89a6dd5785b797430c420e298ddd	4	2987	2cd634fc661999209b1b9e311c368ba7a6ac89a6dd5785b797430c420e298ddd
HPCLAS_TRAIN_P_003017	a3008d98206a21d11f7626f66dca210ae18b5f3c4613e4b7a941101c2803a6e2	1	2988	a3008d98206a21d11f7626f66dca210ae18b5f3c4613e4b7a941101c2803a6e2
HPCLAS_TRAIN_P_003018	19a2399302066d37aadb7657edbfdbccd4f5b40d46575122282d4202e0c989b5	1	2989	19a2399302066d37aadb7657edbfdbccd4f5b40d46575122282d4202e0c989b5
HPCLAS_TRAIN_P_003019	a1645c215feddea613f0aacaf4dcad43a3fe20b8e38fb626acfbce9680395599	3	2990	a1645c215feddea613f0aacaf4dcad43a3fe20b8e38fb626acfbce9680395599
HPCLAS_TRAIN_P_003021	5403ba65b8bf9e084a52ca6edfb9c287c23f26af40635cce2d589d2282a6d924	0	2992	5403ba65b8bf9e084a52ca6edfb9c287c23f26af40635cce2d589d2282a6d924
HPCLAS_TRAIN_P_003023	11c2d5d9e7c0bc6ef2d9ee93668b4fc3a57460ccda6faf76970ae4e5df051e6f	1	2993	11c2d5d9e7c0bc6ef2d9ee93668b4fc3a57460ccda6faf76970ae4e5df051e6f
HPCLAS_TRAIN_P_003025	5e4cbea9b84d4360418f29b2f9a269a4b8f3c0de1aaae9463e311571ac24453d	4	2995	5e4cbea9b84d4360418f29b2f9a269a4b8f3c0de1aaae9463e311571ac24453d
HPCLAS_TRAIN_P_003026	8ccceacaae794ef4d8930b6c10f011c86321771d7cedda5886d7ba3580f82c27	3	2996	8ccceacaae794ef4d8930b6c10f011c86321771d7cedda5886d7ba3580f82c27
HPCLAS_TRAIN_P_003027	286fd568c0626f8fc35480be7395bd9eab1ac5ae02655c97cc0950e392553e6b	1	2997	286fd568c0626f8fc35480be7395bd9eab1ac5ae02655c97cc0950e392553e6b
HPCLAS_TRAIN_P_003028	9d6dd53b15a24a8a93f86825cf01539b8e142e19d48869d4f76c42ac2dbc42b3	1	2998	9d6dd53b15a24a8a93f86825cf01539b8e142e19d48869d4f76c42ac2dbc42b3
HPCLAS_TRAIN_P_003029	0062bdca193bc99488fc122e3f6302ae03fc09e0fdee1fab5f2882cefe3e70a9	2	2999	0062bdca193bc99488fc122e3f6302ae03fc09e0fdee1fab5f2882cefe3e70a9
HPCLAS_TRAIN_P_003030	8a9f13b4f69805c04e0ce4e351363940f54c36503ed0c163a119fc9415c0b559	1	3000	8a9f13b4f69805c04e0ce4e351363940f54c36503ed0c163a119fc9415c0b559
HPCLAS_TRAIN_P_003031	7e16ef39291f9af8511968f95bfccc82005fdf366199ba24b99885588eba0a7d	0	3001	7e16ef39291f9af8511968f95bfccc82005fdf366199ba24b99885588eba0a7d
HPCLAS_TRAIN_P_003032	7df6b4bb4c4658f793bb7fe1542112629469877fe6b1f2d542a223d4073c3cf3	2	3002	7df6b4bb4c4658f793bb7fe1542112629469877fe6b1f2d542a223d4073c3cf3
HPCLAS_TRAIN_P_003033	7e6473c594e338284bb3e52bc9db9b944f44b2578ab85a467a5984193055ff5e	3	3003	7e6473c594e338284bb3e52bc9db9b944f44b2578ab85a467a5984193055ff5e
HPCLAS_TRAIN_P_003034	a9a377b8528e2b2607070a81302dd0f0db8912a5cfcea052150a1dcb4f9f03f6	1	3004	a9a377b8528e2b2607070a81302dd0f0db8912a5cfcea052150a1dcb4f9f03f6
HPCLAS_TRAIN_P_003035	d4562b3be4738040624dc121d85d7eb7d705a80f1025be4ef0ffbf3a434deb70	2	3005	d4562b3be4738040624dc121d85d7eb7d705a80f1025be4ef0ffbf3a434deb70
HPCLAS_TRAIN_P_003038	4fab962a92d142e115892b09ca2f2b82b9643de0b24bfe9e914ad3e918c0d93a	3	3007	4fab962a92d142e115892b09ca2f2b82b9643de0b24bfe9e914ad3e918c0d93a
HPCLAS_TRAIN_P_003039	6ca7892eac2f19f3dfa6f90275c84c18ff623859708199e82f499fcf0801cbdb	4	3008	6ca7892eac2f19f3dfa6f90275c84c18ff623859708199e82f499fcf0801cbdb
HPCLAS_TRAIN_P_003040	d62ac864995d10a3e6ead8c090fb39bcc5bc65b96ef6001a70491cc91f8886df	1	3009	d62ac864995d10a3e6ead8c090fb39bcc5bc65b96ef6001a70491cc91f8886df
HPCLAS_TRAIN_P_003042	0c257cb4e0ac0db74b8feeeaf13c9f09c88d408f512db161eadb8c86d6637d9c	4	3011	0c257cb4e0ac0db74b8feeeaf13c9f09c88d408f512db161eadb8c86d6637d9c
HPCLAS_TRAIN_P_003043	4d560a61334c99c54c220564f77834fee6174f0bda2a87e00e51fc3ba237f218	2	3012	4d560a61334c99c54c220564f77834fee6174f0bda2a87e00e51fc3ba237f218
HPCLAS_TRAIN_P_003045	177ce301776110a323fd82bc4bd84a8cc1f2c3af23ac7529182077f76456b4a2	2	3014	177ce301776110a323fd82bc4bd84a8cc1f2c3af23ac7529182077f76456b4a2
HPCLAS_TRAIN_P_003046	c023a7491fbfb24246fbf573f520a8bca5b04834dc9eae002a7b5c4e802acf48	0	3015	c023a7491fbfb24246fbf573f520a8bca5b04834dc9eae002a7b5c4e802acf48
HPCLAS_TRAIN_P_003047	042592fc141dc35d82bceffb011e6b4d82146927026e2bc33374efaf421caa53	4	3016	042592fc141dc35d82bceffb011e6b4d82146927026e2bc33374efaf421caa53
HPCLAS_TRAIN_P_003048	c82e398baced1b0a0412c2275619db2f9f18db25c2a7eee4b8e9497acfbc23ff	0	3017	c82e398baced1b0a0412c2275619db2f9f18db25c2a7eee4b8e9497acfbc23ff
HPCLAS_TRAIN_P_003049	7da633055760c2d83b595fa739081f18d10dc2fb3108575c504228665e719986	2	3018	7da633055760c2d83b595fa739081f18d10dc2fb3108575c504228665e719986
HPCLAS_TRAIN_P_003050	94c29d42eb429d86b2b1ca584be7951213612af29a23cb7d8e4f3c3bb2339e5c	4	3019	94c29d42eb429d86b2b1ca584be7951213612af29a23cb7d8e4f3c3bb2339e5c
HPCLAS_TRAIN_P_003051	4a9ce71e0cdeb557e9caa42aba58362a696fe40e8ad16629fb43ddc6ac7da485	4	3020	4a9ce71e0cdeb557e9caa42aba58362a696fe40e8ad16629fb43ddc6ac7da485
HPCLAS_TRAIN_P_003052	75a47281380caaa18b37d546ca111ab3957e5a6795e9af40012e48b8a81c4c84	0	3021	75a47281380caaa18b37d546ca111ab3957e5a6795e9af40012e48b8a81c4c84
HPCLAS_TRAIN_P_003053	2d02d7aa63380eb8bd422f10ab50bc212e4bd29f6c1ca263015723d73bba9740	2	3022	2d02d7aa63380eb8bd422f10ab50bc212e4bd29f6c1ca263015723d73bba9740
HPCLAS_TRAIN_P_003054	d872f8b7fc0ce97b934b7d7e2402ebc26d99a4b6885f30f9e68749cc36e09acc	2	3023	d872f8b7fc0ce97b934b7d7e2402ebc26d99a4b6885f30f9e68749cc36e09acc
HPCLAS_TRAIN_P_003055	a2d79f682b3102de4e7267bf87ce9d447ae2055dfc754bfd81f4bb71ba59448f	3	3024	a2d79f682b3102de4e7267bf87ce9d447ae2055dfc754bfd81f4bb71ba59448f
HPCLAS_TRAIN_P_003056	d7327031b02a7985bc8e970d41d8babd509665e11eb86a3775c2471ab23a7ac1	4	3025	d7327031b02a7985bc8e970d41d8babd509665e11eb86a3775c2471ab23a7ac1
HPCLAS_TRAIN_P_003057	4de149527d82e3e40c8b34e91309c797cb6a395d378e1f0da445437c00cdfb4c	1	3026	4de149527d82e3e40c8b34e91309c797cb6a395d378e1f0da445437c00cdfb4c
HPCLAS_TRAIN_P_003058	b74795c8c0eba447490bbd128f37b47033ca2981342cd9c3992a96c58c803dbe	4	3027	b74795c8c0eba447490bbd128f37b47033ca2981342cd9c3992a96c58c803dbe
HPCLAS_TRAIN_P_003059	1367540d4aabb605ea8c64994f03c0039825626e5d116fa81f09afb488a40006	4	3028	1367540d4aabb605ea8c64994f03c0039825626e5d116fa81f09afb488a40006
HPCLAS_TRAIN_P_003060	77aeedd5ecd318298fa4107128d46984ccd58a056e45b2ec34dda4cbfb73f083	4	3029	77aeedd5ecd318298fa4107128d46984ccd58a056e45b2ec34dda4cbfb73f083
HPCLAS_TRAIN_P_003063	11284ebba79e7bc60059aee52c965a59e78e921b3fa41e770016acf1abc9cd36	3	3032	11284ebba79e7bc60059aee52c965a59e78e921b3fa41e770016acf1abc9cd36
HPCLAS_TRAIN_P_003064	6e15eb4471cc37e8ef2fdb856b3f10565783c3971aeeb04a8e61a2086c505b26	4	3033	6e15eb4471cc37e8ef2fdb856b3f10565783c3971aeeb04a8e61a2086c505b26
HPCLAS_TRAIN_P_003065	73ace64beef226a324351d8e47da3ceaf996124da8bc9cb6cc6f45e93788ed17	2	3034	73ace64beef226a324351d8e47da3ceaf996124da8bc9cb6cc6f45e93788ed17
HPCLAS_TRAIN_P_003066	d579dfc92d4249a9cf02a39e1aa54f772573ce837b5b7c4cca3836a04b148b50	0	3035	d579dfc92d4249a9cf02a39e1aa54f772573ce837b5b7c4cca3836a04b148b50
HPCLAS_TRAIN_P_003067	922db608172fd1c9f52e84b3ebf5228fffa9c97dc61f3df7d75a8724093e324a	2	3036	922db608172fd1c9f52e84b3ebf5228fffa9c97dc61f3df7d75a8724093e324a
HPCLAS_TRAIN_P_003068	7b85a57d683810521a632b9545e4c53d386fd062db9453e4619daa0c68848c9b	4	3037	7b85a57d683810521a632b9545e4c53d386fd062db9453e4619daa0c68848c9b
HPCLAS_TRAIN_P_003070	b0c4843d8a3993944c3d7cc8f1751e43205ac94a8cce31363bc30215f7c4cb9b	3	3039	b0c4843d8a3993944c3d7cc8f1751e43205ac94a8cce31363bc30215f7c4cb9b
HPCLAS_TRAIN_P_003071	d31ced3507a53fa4b2906b26af1cb71f75ab5e4311e9ebf11a651188e6b4ed80	1	3040	d31ced3507a53fa4b2906b26af1cb71f75ab5e4311e9ebf11a651188e6b4ed80
HPCLAS_TRAIN_P_003072	376bc7fb9da75feb712fceff6a217ba8628b2e8d925078ae4efb95fa8edc3ab3	3	3041	376bc7fb9da75feb712fceff6a217ba8628b2e8d925078ae4efb95fa8edc3ab3
HPCLAS_TRAIN_P_003073	4213a3f25345a657b5031c863b95283adfae8a19824cad5d83041570ccbee634	1	3042	4213a3f25345a657b5031c863b95283adfae8a19824cad5d83041570ccbee634
HPCLAS_TRAIN_P_003075	3512641074ffba118eb8eed77768081318f3b95a689fe5a963ca561640f1f655	4	3044	3512641074ffba118eb8eed77768081318f3b95a689fe5a963ca561640f1f655
HPCLAS_TRAIN_P_003077	63e3334d6610260e664120154981ae98c493e4fddbe14c60a2d17c6c2fdf704e	0	3046	63e3334d6610260e664120154981ae98c493e4fddbe14c60a2d17c6c2fdf704e
HPCLAS_TRAIN_P_003078	8be69972100a101dfc1deec3d762fd737e61d739d8f69df5b5b77ca29fb046c6	2	3047	8be69972100a101dfc1deec3d762fd737e61d739d8f69df5b5b77ca29fb046c6
HPCLAS_TRAIN_P_003079	0f7294600da6f3fcf3109ffe8d72a1afa051c394f09c8d0e4e72764ec6dfda3b	0	3048	0f7294600da6f3fcf3109ffe8d72a1afa051c394f09c8d0e4e72764ec6dfda3b
HPCLAS_TRAIN_P_003080	30c70a7e2a287190025b71d1c5ad282c3765ebc9c878b24f0da055860290c9b1	2	3049	30c70a7e2a287190025b71d1c5ad282c3765ebc9c878b24f0da055860290c9b1
HPCLAS_TRAIN_P_003082	85f7bf2907fd03d916cecffa112530b4d805116fe1a9b66e0409892c6ee3e364	2	3051	85f7bf2907fd03d916cecffa112530b4d805116fe1a9b66e0409892c6ee3e364
HPCLAS_TRAIN_P_003083	b652276535cbd91fd909d7326cea19f5dc2c46ae4e9e28b538e9bf916384c877	1	3052	b652276535cbd91fd909d7326cea19f5dc2c46ae4e9e28b538e9bf916384c877
HPCLAS_TRAIN_P_003085	1293a0fe732a0eb62486de88c69d7626d50c3eaa2692ca316c9b38f53aeba6af	4	3054	1293a0fe732a0eb62486de88c69d7626d50c3eaa2692ca316c9b38f53aeba6af
HPCLAS_TRAIN_P_003086	952a5d0cf18bf14f0e8dbc45a438f3cb9501ef4e5b210045bbe23768a3d23639	1	3055	952a5d0cf18bf14f0e8dbc45a438f3cb9501ef4e5b210045bbe23768a3d23639
HPCLAS_TRAIN_P_003087	3f130a74b928d8512f3a77d04dc6b9a29a09e5d34201e91acf43484c68d8e8d2	4	3056	3f130a74b928d8512f3a77d04dc6b9a29a09e5d34201e91acf43484c68d8e8d2
