fold	target_ratio	clean_id
2	0.5	HPCLAS_TRAIN_P_006371
2	0.5	HPCLAS_TRAIN_P_000197
2	0.5	HPCLAS_TRAIN_P_006052
2	0.5	HPCLAS_TRAIN_N_003673
2	0.5	HPCLAS_TRAIN_P_004162
2	0.5	HPCLAS_TRAIN_N_000115
2	0.5	HPCLAS_TRAIN_N_004734
2	0.5	HPCLAS_TRAIN_P_003690
2	0.5	HPCLAS_TRAIN_P_007033
2	0.5	HPCLAS_TRAIN_N_004820
2	0.5	HPCLAS_TRAIN_N_002886
2	0.5	HPCLAS_TRAIN_N_002905
2	0.5	HPCLAS_TRAIN_P_001998
2	0.5	HPCLAS_TRAIN_P_006880
2	0.5	HPCLAS_TRAIN_N_001759
2	0.5	HPCLAS_TRAIN_P_000318
2	0.5	HPCLAS_TRAIN_P_007045
2	0.5	HPCLAS_TRAIN_P_000537
2	0.5	HPCLAS_TRAIN_P_002954
2	0.5	HPCLAS_TRAIN_N_000003
2	0.5	HPCLAS_TRAIN_P_000221
2	0.5	HPCLAS_TRAIN_P_004990
2	0.5	HPCLAS_TRAIN_P_005122
2	0.5	HPCLAS_TRAIN_N_000428
2	0.5	HPCLAS_TRAIN_P_005963
2	0.5	HPCLAS_TRAIN_P_006699
2	0.5	HPCLAS_TRAIN_N_000302
2	0.5	HPCLAS_TRAIN_N_001678
2	0.5	HPCLAS_TRAIN_P_004219
2	0.5	HPCLAS_TRAIN_P_001164
2	0.5	HPCLAS_TRAIN_P_004374
2	0.5	HPCLAS_TRAIN_P_006441
2	0.5	HPCLAS_TRAIN_N_000627
2	0.5	HPCLAS_TRAIN_P_006123
2	0.5	HPCLAS_TRAIN_P_003108
2	0.5	HPCLAS_TRAIN_N_002930
2	0.5	HPCLAS_TRAIN_P_006325
2	0.5	HPCLAS_TRAIN_N_003552
2	0.5	HPCLAS_TRAIN_N_005111
2	0.5	HPCLAS_TRAIN_N_001428
2	0.5	HPCLAS_TRAIN_P_000039
2	0.5	HPCLAS_TRAIN_P_001309
2	0.5	HPCLAS_TRAIN_P_003012
2	0.5	HPCLAS_TRAIN_P_004093
2	0.5	HPCLAS_TRAIN_N_003559
2	0.5	HPCLAS_TRAIN_P_003198
2	0.5	HPCLAS_TRAIN_N_000330
2	0.5	HPCLAS_TRAIN_P_000493
2	0.5	HPCLAS_TRAIN_N_000617
2	0.5	HPCLAS_TRAIN_N_001334
2	0.5	HPCLAS_TRAIN_N_002076
2	0.5	HPCLAS_TRAIN_N_004374
2	0.5	HPCLAS_TRAIN_P_000677
2	0.5	HPCLAS_TRAIN_N_001179
2	0.5	HPCLAS_TRAIN_N_001772
2	0.5	HPCLAS_TRAIN_N_000275
2	0.5	HPCLAS_TRAIN_P_005812
2	0.5	HPCLAS_TRAIN_N_000409
2	0.5	HPCLAS_TRAIN_N_000294
2	0.5	HPCLAS_TRAIN_N_002230
2	0.5	HPCLAS_TRAIN_N_003089
2	0.5	HPCLAS_TRAIN_P_002274
2	0.5	HPCLAS_TRAIN_N_000432
2	0.5	HPCLAS_TRAIN_N_000660
2	0.5	HPCLAS_TRAIN_P_000876
2	0.5	HPCLAS_TRAIN_P_002500
2	0.5	HPCLAS_TRAIN_N_000489
2	0.5	HPCLAS_TRAIN_P_001056
2	0.5	HPCLAS_TRAIN_P_006508
2	0.5	HPCLAS_TRAIN_P_003558
2	0.5	HPCLAS_TRAIN_N_003830
2	0.5	HPCLAS_TRAIN_N_002896
2	0.5	HPCLAS_TRAIN_P_002252
2	0.5	HPCLAS_TRAIN_N_004518
2	0.5	HPCLAS_TRAIN_N_002618
2	0.5	HPCLAS_TRAIN_N_004167
2	0.5	HPCLAS_TRAIN_P_004509
2	0.5	HPCLAS_TRAIN_P_000218
2	0.5	HPCLAS_TRAIN_P_007355
2	0.5	HPCLAS_TRAIN_N_001450
2	0.5	HPCLAS_TRAIN_P_004830
2	0.5	HPCLAS_TRAIN_N_001934
2	0.5	HPCLAS_TRAIN_N_004872
2	0.5	HPCLAS_TRAIN_P_002067
2	0.5	HPCLAS_TRAIN_P_005440
2	0.5	HPCLAS_TRAIN_P_004140
2	0.5	HPCLAS_TRAIN_N_000739
2	0.5	HPCLAS_TRAIN_P_002478
2	0.5	HPCLAS_TRAIN_N_004316
2	0.5	HPCLAS_TRAIN_N_002326
2	0.5	HPCLAS_TRAIN_P_000551
2	0.5	HPCLAS_TRAIN_P_004961
2	0.5	HPCLAS_TRAIN_P_006667
2	0.5	HPCLAS_TRAIN_P_003168
2	0.5	HPCLAS_TRAIN_N_002095
2	0.5	HPCLAS_TRAIN_N_000567
2	0.5	HPCLAS_TRAIN_P_003456
2	0.5	HPCLAS_TRAIN_N_001433
2	0.5	HPCLAS_TRAIN_N_002756
2	0.5	HPCLAS_TRAIN_P_003180
2	0.5	HPCLAS_TRAIN_P_006953
2	0.5	HPCLAS_TRAIN_N_001837
2	0.5	HPCLAS_TRAIN_P_006943
2	0.5	HPCLAS_TRAIN_N_002820
2	0.5	HPCLAS_TRAIN_N_002544
2	0.5	HPCLAS_TRAIN_N_000349
2	0.5	HPCLAS_TRAIN_P_004703
2	0.5	HPCLAS_TRAIN_N_004164
2	0.5	HPCLAS_TRAIN_P_002157
2	0.5	HPCLAS_TRAIN_N_002200
2	0.5	HPCLAS_TRAIN_N_001312
2	0.5	HPCLAS_TRAIN_N_001506
2	0.5	HPCLAS_TRAIN_N_002490
2	0.5	HPCLAS_TRAIN_P_003190
2	0.5	HPCLAS_TRAIN_N_002495
2	0.5	HPCLAS_TRAIN_P_002373
2	0.5	HPCLAS_TRAIN_P_005095
2	0.5	HPCLAS_TRAIN_P_001993
2	0.5	HPCLAS_TRAIN_P_003748
2	0.5	HPCLAS_TRAIN_N_004055
2	0.5	HPCLAS_TRAIN_P_002599
2	0.5	HPCLAS_TRAIN_N_004002
2	0.5	HPCLAS_TRAIN_P_001468
2	0.5	HPCLAS_TRAIN_N_003202
2	0.5	HPCLAS_TRAIN_P_006090
2	0.5	HPCLAS_TRAIN_N_000369
2	0.5	HPCLAS_TRAIN_N_001624
2	0.5	HPCLAS_TRAIN_N_000362
2	0.5	HPCLAS_TRAIN_N_002121
2	0.5	HPCLAS_TRAIN_N_000992
2	0.5	HPCLAS_TRAIN_P_003660
2	0.5	HPCLAS_TRAIN_P_003711
2	0.5	HPCLAS_TRAIN_P_006115
2	0.5	HPCLAS_TRAIN_N_001338
2	0.5	HPCLAS_TRAIN_P_003253
2	0.5	HPCLAS_TRAIN_N_001471
2	0.5	HPCLAS_TRAIN_N_003012
2	0.5	HPCLAS_TRAIN_P_002778
2	0.5	HPCLAS_TRAIN_P_004839
2	0.5	HPCLAS_TRAIN_N_000763
2	0.5	HPCLAS_TRAIN_P_005652
2	0.5	HPCLAS_TRAIN_P_003551
2	0.5	HPCLAS_TRAIN_P_005321
2	0.5	HPCLAS_TRAIN_N_004967
2	0.5	HPCLAS_TRAIN_P_006109
2	0.5	HPCLAS_TRAIN_N_002142
2	0.5	HPCLAS_TRAIN_N_000673
2	0.5	HPCLAS_TRAIN_N_004759
2	0.5	HPCLAS_TRAIN_P_001315
2	0.5	HPCLAS_TRAIN_N_005007
2	0.5	HPCLAS_TRAIN_P_006702
2	0.5	HPCLAS_TRAIN_N_003716
2	0.5	HPCLAS_TRAIN_N_004339
2	0.5	HPCLAS_TRAIN_P_000023
2	0.7	HPCLAS_TRAIN_N_001117
2	0.7	HPCLAS_TRAIN_P_001327
2	0.7	HPCLAS_TRAIN_N_001729
2	0.7	HPCLAS_TRAIN_P_000563
2	0.7	HPCLAS_TRAIN_N_001294
2	0.7	HPCLAS_TRAIN_P_000425
2	0.7	HPCLAS_TRAIN_P_006522
2	0.7	HPCLAS_TRAIN_P_001625
2	0.7	HPCLAS_TRAIN_N_004569
2	0.7	HPCLAS_TRAIN_P_005461
2	0.7	HPCLAS_TRAIN_P_001660
2	0.7	HPCLAS_TRAIN_P_000079
2	0.7	HPCLAS_TRAIN_N_004534
2	0.7	HPCLAS_TRAIN_N_005038
2	0.7	HPCLAS_TRAIN_N_003443
2	0.7	HPCLAS_TRAIN_P_000451
2	0.7	HPCLAS_TRAIN_P_005014
2	0.7	HPCLAS_TRAIN_N_004756
2	0.7	HPCLAS_TRAIN_P_002252
2	0.7	HPCLAS_TRAIN_N_004152
2	0.7	HPCLAS_TRAIN_N_001337
2	0.7	HPCLAS_TRAIN_P_004309
2	0.7	HPCLAS_TRAIN_P_006077
2	0.7	HPCLAS_TRAIN_P_000234
2	0.7	HPCLAS_TRAIN_N_001666
2	0.7	HPCLAS_TRAIN_P_001258
2	0.7	HPCLAS_TRAIN_P_004410
2	0.7	HPCLAS_TRAIN_P_005538
2	0.7	HPCLAS_TRAIN_P_006699
2	0.7	HPCLAS_TRAIN_P_004033
2	0.7	HPCLAS_TRAIN_N_004507
2	0.7	HPCLAS_TRAIN_P_001008
2	0.7	HPCLAS_TRAIN_P_007396
2	0.7	HPCLAS_TRAIN_P_006822
2	0.7	HPCLAS_TRAIN_N_005009
2	0.7	HPCLAS_TRAIN_N_001957
2	0.7	HPCLAS_TRAIN_P_000016
2	0.7	HPCLAS_TRAIN_P_004279
2	0.7	HPCLAS_TRAIN_P_000559
2	0.7	HPCLAS_TRAIN_P_006942
2	0.7	HPCLAS_TRAIN_P_001281
2	0.7	HPCLAS_TRAIN_P_002865
2	0.7	HPCLAS_TRAIN_P_002611
2	0.7	HPCLAS_TRAIN_P_002233
2	0.7	HPCLAS_TRAIN_N_002192
2	0.7	HPCLAS_TRAIN_P_006794
2	0.7	HPCLAS_TRAIN_P_000214
2	0.7	HPCLAS_TRAIN_P_006063
2	0.7	HPCLAS_TRAIN_N_003177
2	0.7	HPCLAS_TRAIN_P_007414
2	0.7	HPCLAS_TRAIN_P_001082
2	0.7	HPCLAS_TRAIN_P_005637
2	0.7	HPCLAS_TRAIN_N_000131
2	0.7	HPCLAS_TRAIN_N_004144
2	0.7	HPCLAS_TRAIN_P_005241
2	0.7	HPCLAS_TRAIN_P_002503
2	0.7	HPCLAS_TRAIN_P_006328
2	0.7	HPCLAS_TRAIN_P_004985
2	0.7	HPCLAS_TRAIN_P_000396
2	0.7	HPCLAS_TRAIN_P_005427
2	0.7	HPCLAS_TRAIN_N_002566
2	0.7	HPCLAS_TRAIN_P_003483
2	0.7	HPCLAS_TRAIN_P_000128
2	0.7	HPCLAS_TRAIN_P_005520
2	0.7	HPCLAS_TRAIN_P_000318
2	0.7	HPCLAS_TRAIN_P_001644
2	0.7	HPCLAS_TRAIN_P_004768
2	0.7	HPCLAS_TRAIN_N_001932
2	0.7	HPCLAS_TRAIN_P_004114
2	0.7	HPCLAS_TRAIN_P_001527
2	0.7	HPCLAS_TRAIN_P_005288
2	0.7	HPCLAS_TRAIN_N_000563
2	0.7	HPCLAS_TRAIN_P_002631
2	0.7	HPCLAS_TRAIN_N_004682
2	0.7	HPCLAS_TRAIN_N_004551
2	0.7	HPCLAS_TRAIN_N_003787
2	0.7	HPCLAS_TRAIN_P_001901
2	0.7	HPCLAS_TRAIN_P_006734
2	0.7	HPCLAS_TRAIN_P_005963
2	0.7	HPCLAS_TRAIN_P_003612
2	0.7	HPCLAS_TRAIN_P_000013
2	0.7	HPCLAS_TRAIN_N_002786
2	0.7	HPCLAS_TRAIN_N_002285
2	0.7	HPCLAS_TRAIN_N_003561
2	0.7	HPCLAS_TRAIN_P_006721
2	0.7	HPCLAS_TRAIN_N_001958
2	0.7	HPCLAS_TRAIN_P_003344
2	0.7	HPCLAS_TRAIN_P_000369
2	0.7	HPCLAS_TRAIN_N_001798
2	0.7	HPCLAS_TRAIN_P_006511
2	0.7	HPCLAS_TRAIN_N_001376
2	0.7	HPCLAS_TRAIN_N_000617
2	0.7	HPCLAS_TRAIN_P_007334
2	0.7	HPCLAS_TRAIN_N_003485
2	0.7	HPCLAS_TRAIN_P_006464
2	0.7	HPCLAS_TRAIN_P_002563
2	0.7	HPCLAS_TRAIN_N_004303
2	0.7	HPCLAS_TRAIN_P_001092
2	0.7	HPCLAS_TRAIN_P_005781
2	0.7	HPCLAS_TRAIN_N_000460
2	0.7	HPCLAS_TRAIN_P_006970
2	0.7	HPCLAS_TRAIN_P_002697
2	0.7	HPCLAS_TRAIN_N_000320
2	0.7	HPCLAS_TRAIN_P_005366
2	0.7	HPCLAS_TRAIN_P_002829
2	0.7	HPCLAS_TRAIN_P_000495
2	0.7	HPCLAS_TRAIN_N_002444
2	0.7	HPCLAS_TRAIN_N_001667
2	0.7	HPCLAS_TRAIN_P_004760
2	0.7	HPCLAS_TRAIN_P_006110
2	0.7	HPCLAS_TRAIN_N_000222
2	0.7	HPCLAS_TRAIN_P_005375
2	0.7	HPCLAS_TRAIN_P_006307
2	0.7	HPCLAS_TRAIN_P_005251
2	0.7	HPCLAS_TRAIN_N_001049
2	0.7	HPCLAS_TRAIN_P_006532
2	0.7	HPCLAS_TRAIN_P_007459
2	0.7	HPCLAS_TRAIN_P_003392
2	0.7	HPCLAS_TRAIN_P_001261
2	0.7	HPCLAS_TRAIN_P_005793
2	0.7	HPCLAS_TRAIN_P_000650
2	0.7	HPCLAS_TRAIN_P_000510
2	0.7	HPCLAS_TRAIN_N_000010
2	0.7	HPCLAS_TRAIN_P_000711
2	0.7	HPCLAS_TRAIN_P_003421
2	0.7	HPCLAS_TRAIN_P_000241
2	0.7	HPCLAS_TRAIN_N_001196
2	0.7	HPCLAS_TRAIN_P_005245
2	0.7	HPCLAS_TRAIN_P_007183
2	0.7	HPCLAS_TRAIN_P_004830
2	0.7	HPCLAS_TRAIN_N_004789
2	0.7	HPCLAS_TRAIN_N_000941
2	0.7	HPCLAS_TRAIN_P_003932
2	0.7	HPCLAS_TRAIN_P_007442
2	0.7	HPCLAS_TRAIN_P_006687
2	0.7	HPCLAS_TRAIN_P_003387
2	0.7	HPCLAS_TRAIN_P_004056
2	0.7	HPCLAS_TRAIN_P_006593
2	0.7	HPCLAS_TRAIN_N_001746
2	0.7	HPCLAS_TRAIN_P_006763
2	0.7	HPCLAS_TRAIN_P_000803
2	0.7	HPCLAS_TRAIN_P_006217
2	0.7	HPCLAS_TRAIN_P_002660
2	0.7	HPCLAS_TRAIN_P_003420
2	0.7	HPCLAS_TRAIN_P_003088
2	0.7	HPCLAS_TRAIN_P_002634
2	0.7	HPCLAS_TRAIN_P_002718
2	0.7	HPCLAS_TRAIN_N_001861
2	0.7	HPCLAS_TRAIN_P_001743
2	0.7	HPCLAS_TRAIN_P_002349
2	0.7	HPCLAS_TRAIN_P_004374
2	0.7	HPCLAS_TRAIN_P_001656
2	0.7	HPCLAS_TRAIN_N_000367
2	0.7	HPCLAS_TRAIN_N_000003
2	0.7	HPCLAS_TRAIN_P_002974
2	0.7	HPCLAS_TRAIN_P_001915
2	0.7	HPCLAS_TRAIN_P_003551
2	0.7	HPCLAS_TRAIN_N_000228
2	0.7	HPCLAS_TRAIN_N_000151
2	0.7	HPCLAS_TRAIN_P_004910
2	0.7	HPCLAS_TRAIN_P_006599
2	0.7	HPCLAS_TRAIN_P_007265
2	0.7	HPCLAS_TRAIN_P_004587
2	0.7	HPCLAS_TRAIN_P_005852
2	0.7	HPCLAS_TRAIN_P_005728
2	0.7	HPCLAS_TRAIN_P_003333
2	0.7	HPCLAS_TRAIN_N_001665
2	0.7	HPCLAS_TRAIN_P_000532
2	0.7	HPCLAS_TRAIN_P_004093
2	0.7	HPCLAS_TRAIN_P_002663
2	0.7	HPCLAS_TRAIN_P_002136
2	0.7	HPCLAS_TRAIN_N_000023
2	0.7	HPCLAS_TRAIN_N_003205
2	0.7	HPCLAS_TRAIN_P_005880
2	0.7	HPCLAS_TRAIN_P_000116
2	0.7	HPCLAS_TRAIN_P_003375
2	0.7	HPCLAS_TRAIN_P_004959
2	0.7	HPCLAS_TRAIN_N_000923
2	0.7	HPCLAS_TRAIN_P_007189
2	0.7	HPCLAS_TRAIN_N_002210
2	0.7	HPCLAS_TRAIN_P_002259
2	0.7	HPCLAS_TRAIN_P_003731
2	0.7	HPCLAS_TRAIN_P_004987
2	0.7	HPCLAS_TRAIN_N_000129
2	0.7	HPCLAS_TRAIN_P_001404
2	0.7	HPCLAS_TRAIN_P_000537
2	0.7	HPCLAS_TRAIN_N_000397
2	0.7	HPCLAS_TRAIN_N_000634
2	0.7	HPCLAS_TRAIN_P_006458
2	0.7	HPCLAS_TRAIN_P_006325
2	0.7	HPCLAS_TRAIN_P_001606
2	0.7	HPCLAS_TRAIN_P_005749
2	0.7	HPCLAS_TRAIN_P_001144
2	0.7	HPCLAS_TRAIN_N_004653
2	0.7	HPCLAS_TRAIN_P_000502
2	0.7	HPCLAS_TRAIN_P_002127
2	0.7	HPCLAS_TRAIN_N_001156
2	0.7	HPCLAS_TRAIN_P_005810
2	0.7	HPCLAS_TRAIN_P_002860
2	0.7	HPCLAS_TRAIN_P_003742
2	0.7	HPCLAS_TRAIN_P_002729
2	0.7	HPCLAS_TRAIN_N_000992
2	0.7	HPCLAS_TRAIN_P_006928
2	0.7	HPCLAS_TRAIN_P_001642
2	0.7	HPCLAS_TRAIN_P_002075
2	0.7	HPCLAS_TRAIN_N_004374
2	0.7	HPCLAS_TRAIN_P_006789
2	0.7	HPCLAS_TRAIN_N_003980
2	0.7	HPCLAS_TRAIN_N_002796
2	0.7	HPCLAS_TRAIN_P_001862
2	0.7	HPCLAS_TRAIN_P_005121
2	0.7	HPCLAS_TRAIN_P_006386
2	0.7	HPCLAS_TRAIN_P_005839
2	0.7	HPCLAS_TRAIN_P_003873
2	0.7	HPCLAS_TRAIN_P_006530
2	0.7	HPCLAS_TRAIN_P_006951
2	0.7	HPCLAS_TRAIN_P_002481
2	0.7	HPCLAS_TRAIN_N_000861
2	0.7	HPCLAS_TRAIN_P_000722
2	0.7	HPCLAS_TRAIN_N_000437
2	0.7	HPCLAS_TRAIN_P_003406
2	0.7	HPCLAS_TRAIN_N_004611
2	0.7	HPCLAS_TRAIN_N_004843
2	0.7	HPCLAS_TRAIN_P_005882
2	0.7	HPCLAS_TRAIN_P_001445
2	0.7	HPCLAS_TRAIN_N_001935
2	0.7	HPCLAS_TRAIN_P_004454
2	0.7	HPCLAS_TRAIN_P_001504
2	0.7	HPCLAS_TRAIN_P_007143
2	0.7	HPCLAS_TRAIN_P_007163
2	0.7	HPCLAS_TRAIN_P_002376
2	0.7	HPCLAS_TRAIN_N_000115
2	0.7	HPCLAS_TRAIN_P_002113
2	0.7	HPCLAS_TRAIN_P_002912
2	0.7	HPCLAS_TRAIN_N_001290
2	0.7	HPCLAS_TRAIN_P_005725
2	0.7	HPCLAS_TRAIN_P_003290
2	0.7	HPCLAS_TRAIN_P_004899
2	0.7	HPCLAS_TRAIN_P_000551
2	0.7	HPCLAS_TRAIN_P_006913
2	0.7	HPCLAS_TRAIN_P_002453
2	0.7	HPCLAS_TRAIN_P_006943
2	0.7	HPCLAS_TRAIN_P_005271
2	0.7	HPCLAS_TRAIN_P_005180
2	0.7	HPCLAS_TRAIN_P_003808
2	0.7	HPCLAS_TRAIN_N_004350
2	0.7	HPCLAS_TRAIN_N_000020
2	0.7	HPCLAS_TRAIN_P_002567
2	0.7	HPCLAS_TRAIN_P_005230
2	0.7	HPCLAS_TRAIN_P_005862
2	0.7	HPCLAS_TRAIN_P_003988
2	0.7	HPCLAS_TRAIN_P_005243
2	0.7	HPCLAS_TRAIN_P_004248
2	0.7	HPCLAS_TRAIN_P_002738
2	0.7	HPCLAS_TRAIN_P_000901
2	0.7	HPCLAS_TRAIN_P_004002
2	0.7	HPCLAS_TRAIN_P_002565
2	0.7	HPCLAS_TRAIN_P_002988
2	0.7	HPCLAS_TRAIN_N_003332
2	0.7	HPCLAS_TRAIN_P_002811
2	0.7	HPCLAS_TRAIN_P_005829
2	0.7	HPCLAS_TRAIN_P_002142
2	0.7	HPCLAS_TRAIN_P_001466
2	0.7	HPCLAS_TRAIN_P_005341
2	0.7	HPCLAS_TRAIN_P_005927
2	0.7	HPCLAS_TRAIN_P_001356
2	0.7	HPCLAS_TRAIN_N_001310
2	0.7	HPCLAS_TRAIN_N_002072
2	0.7	HPCLAS_TRAIN_P_003652
2	0.7	HPCLAS_TRAIN_N_003020
2	0.7	HPCLAS_TRAIN_P_000647
2	0.7	HPCLAS_TRAIN_N_002882
2	0.7	HPCLAS_TRAIN_N_001438
2	0.7	HPCLAS_TRAIN_P_005731
2	0.7	HPCLAS_TRAIN_P_000325
2	0.7	HPCLAS_TRAIN_N_004286
2	0.7	HPCLAS_TRAIN_P_002511
2	0.7	HPCLAS_TRAIN_P_007351
2	0.7	HPCLAS_TRAIN_P_000610
2	0.7	HPCLAS_TRAIN_P_000211
2	0.7	HPCLAS_TRAIN_N_000354
2	0.7	HPCLAS_TRAIN_P_001229
2	0.7	HPCLAS_TRAIN_N_000898
2	0.7	HPCLAS_TRAIN_P_006772
2	0.7	HPCLAS_TRAIN_N_001624
2	0.7	HPCLAS_TRAIN_P_001632
2	0.7	HPCLAS_TRAIN_N_001685
2	0.7	HPCLAS_TRAIN_N_001643
2	0.7	HPCLAS_TRAIN_P_004602
2	0.7	HPCLAS_TRAIN_P_002920
2	0.7	HPCLAS_TRAIN_N_004167
2	0.7	HPCLAS_TRAIN_P_003918
2	0.7	HPCLAS_TRAIN_P_001819
2	0.7	HPCLAS_TRAIN_P_002594
2	0.7	HPCLAS_TRAIN_P_004737
2	0.7	HPCLAS_TRAIN_P_003707
2	0.7	HPCLAS_TRAIN_N_002509
2	0.7	HPCLAS_TRAIN_P_005447
2	0.7	HPCLAS_TRAIN_P_003751
2	0.7	HPCLAS_TRAIN_P_002562
2	0.7	HPCLAS_TRAIN_N_002042
2	0.7	HPCLAS_TRAIN_P_003335
2	0.7	HPCLAS_TRAIN_N_000766
2	0.7	HPCLAS_TRAIN_P_002106
2	0.7	HPCLAS_TRAIN_N_000989
2	0.7	HPCLAS_TRAIN_P_006869
2	0.7	HPCLAS_TRAIN_P_002790
2	0.7	HPCLAS_TRAIN_N_000516
2	0.7	HPCLAS_TRAIN_P_003460
2	0.7	HPCLAS_TRAIN_P_002497
2	0.7	HPCLAS_TRAIN_P_003439
2	0.7	HPCLAS_TRAIN_P_007196
2	0.7	HPCLAS_TRAIN_P_006791
2	0.7	HPCLAS_TRAIN_P_000667
2	0.7	HPCLAS_TRAIN_P_006315
2	0.7	HPCLAS_TRAIN_N_000119
2	0.7	HPCLAS_TRAIN_P_006775
2	0.7	HPCLAS_TRAIN_N_004481
2	0.7	HPCLAS_TRAIN_P_005613
2	0.7	HPCLAS_TRAIN_P_001089
2	0.7	HPCLAS_TRAIN_P_000639
2	0.7	HPCLAS_TRAIN_P_001464
2	0.7	HPCLAS_TRAIN_P_001361
2	0.7	HPCLAS_TRAIN_N_004594
2	0.7	HPCLAS_TRAIN_N_001085
2	0.7	HPCLAS_TRAIN_N_001494
2	0.7	HPCLAS_TRAIN_N_004524
2	0.7	HPCLAS_TRAIN_P_006507
2	0.7	HPCLAS_TRAIN_P_003331
2	0.7	HPCLAS_TRAIN_P_005921
2	0.7	HPCLAS_TRAIN_P_001365
2	0.7	HPCLAS_TRAIN_N_000007
2	0.7	HPCLAS_TRAIN_N_002592
2	0.7	HPCLAS_TRAIN_N_003750
2	0.7	HPCLAS_TRAIN_N_002606
2	0.7	HPCLAS_TRAIN_P_000953
2	0.7	HPCLAS_TRAIN_P_006953
2	0.7	HPCLAS_TRAIN_N_004241
2	0.7	HPCLAS_TRAIN_P_001239
2	0.7	HPCLAS_TRAIN_P_004997
2	0.7	HPCLAS_TRAIN_P_007387
2	0.7	HPCLAS_TRAIN_N_000474
2	0.7	HPCLAS_TRAIN_N_000793
2	0.7	HPCLAS_TRAIN_N_004803
2	0.7	HPCLAS_TRAIN_N_001373
2	0.7	HPCLAS_TRAIN_P_007462
2	0.7	HPCLAS_TRAIN_P_001493
2	0.7	HPCLAS_TRAIN_P_007330
2	0.7	HPCLAS_TRAIN_P_007033
2	0.7	HPCLAS_TRAIN_N_002557
2	0.7	HPCLAS_TRAIN_P_007118
2	0.7	HPCLAS_TRAIN_P_006387
2	0.7	HPCLAS_TRAIN_P_004073
2	0.7	HPCLAS_TRAIN_N_002983
2	0.7	HPCLAS_TRAIN_N_004609
2	0.7	HPCLAS_TRAIN_P_000153
2	0.7	HPCLAS_TRAIN_P_002112
2	0.7	HPCLAS_TRAIN_N_002564
2	0.7	HPCLAS_TRAIN_P_003838
2	0.7	HPCLAS_TRAIN_N_004631
2	0.7	HPCLAS_TRAIN_N_000805
2	0.7	HPCLAS_TRAIN_N_004362
2	0.7	HPCLAS_TRAIN_P_005346
2	0.7	HPCLAS_TRAIN_P_003029
2	0.7	HPCLAS_TRAIN_P_001717
2	0.7	HPCLAS_TRAIN_N_003567
2	0.7	HPCLAS_TRAIN_P_004610
2	0.7	HPCLAS_TRAIN_P_006414
2	0.7	HPCLAS_TRAIN_P_003660
2	0.7	HPCLAS_TRAIN_P_001056
2	0.7	HPCLAS_TRAIN_P_006431
2	0.7	HPCLAS_TRAIN_P_006115
2	0.7	HPCLAS_TRAIN_P_001224
2	0.7	HPCLAS_TRAIN_P_001342
2	0.7	HPCLAS_TRAIN_P_001654
2	0.7	HPCLAS_TRAIN_N_003524
2	0.7	HPCLAS_TRAIN_P_000564
2	0.7	HPCLAS_TRAIN_N_004140
2	0.7	HPCLAS_TRAIN_P_000832
2	0.7	HPCLAS_TRAIN_N_002024
2	0.7	HPCLAS_TRAIN_P_004632
2	0.7	HPCLAS_TRAIN_N_004217
2	0.7	HPCLAS_TRAIN_P_007112
2	0.7	HPCLAS_TRAIN_P_004569
2	0.7	HPCLAS_TRAIN_N_000812
2	0.7	HPCLAS_TRAIN_P_000476
2	0.7	HPCLAS_TRAIN_N_002965
2	0.7	HPCLAS_TRAIN_N_004221
2	0.7	HPCLAS_TRAIN_N_000302
2	0.7	HPCLAS_TRAIN_N_001550
2	0.7	HPCLAS_TRAIN_P_003304
2	0.7	HPCLAS_TRAIN_N_000960
2	0.7	HPCLAS_TRAIN_N_001334
2	0.7	HPCLAS_TRAIN_P_002926
2	0.7	HPCLAS_TRAIN_P_004322
2	0.7	HPCLAS_TRAIN_P_000712
2	0.7	HPCLAS_TRAIN_P_000632
2	0.7	HPCLAS_TRAIN_N_002739
2	0.7	HPCLAS_TRAIN_P_006163
2	0.7	HPCLAS_TRAIN_P_002242
2	0.7	HPCLAS_TRAIN_P_004401
2	0.7	HPCLAS_TRAIN_P_002057
2	0.7	HPCLAS_TRAIN_P_002691
2	0.7	HPCLAS_TRAIN_P_004112
2	0.7	HPCLAS_TRAIN_P_004299
2	0.7	HPCLAS_TRAIN_N_002130
2	0.7	HPCLAS_TRAIN_P_000881
2	0.7	HPCLAS_TRAIN_P_001220
2	0.7	HPCLAS_TRAIN_P_004356
2	0.7	HPCLAS_TRAIN_P_004120
2	0.7	HPCLAS_TRAIN_N_001221
2	0.7	HPCLAS_TRAIN_P_005410
2	0.7	HPCLAS_TRAIN_P_000023
2	0.7	HPCLAS_TRAIN_P_001153
2	0.7	HPCLAS_TRAIN_N_003233
2	0.7	HPCLAS_TRAIN_P_006295
2	0.7	HPCLAS_TRAIN_P_005602
2	0.7	HPCLAS_TRAIN_N_003785
2	0.7	HPCLAS_TRAIN_P_006485
2	0.7	HPCLAS_TRAIN_P_000189
2	0.7	HPCLAS_TRAIN_P_007145
2	0.7	HPCLAS_TRAIN_P_000468
2	0.7	HPCLAS_TRAIN_N_003723
2	0.7	HPCLAS_TRAIN_P_007397
2	0.7	HPCLAS_TRAIN_N_005049
2	0.7	HPCLAS_TRAIN_N_002930
2	0.7	HPCLAS_TRAIN_P_005710
2	0.7	HPCLAS_TRAIN_P_006206
