clean_id	original_id	current_label	source_file	homology_group	v2_role	recorded_sequence_hash	recomputed_sequence_sha256	recorded_hash_matches	exact_in_raw_train_P	exact_in_raw_train_N	registry_label_matches	lineage_bridge_matches	source_file_class_matches	original_id_found_in_expected_raw_fasta	traceable	semantic_level	evidence_level	label_rule	direct_protein_phenotype_supported	claim_boundary
HPCLAS_TRAIN_P_003170	KGE78513.1	1	train_P.fasta	HPCLAS_TRAIN_P_003170	development	fbc38d6c9e120cc8f3191f846814a32486ff962573ab03dfa2afe1f28e59f0cd	fbc38d6c9e120cc8f3191f846814a32486ff962573ab03dfa2afe1f28e59f0cd	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003172	QDI89931.1	1	train_P.fasta	HPCLAS_TRAIN_P_003172	development	7588bb70a36dad370b97e9f0b9fbd466c18f864a4f752492e88acfbc1a541c97	7588bb70a36dad370b97e9f0b9fbd466c18f864a4f752492e88acfbc1a541c97	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003173	USZ77042.1	1	train_P.fasta	HPCLAS_TRAIN_P_003173	development	bb8501c8318ce2485dd5aa63da933db4fff4b9035bb9f354545d544311765850	bb8501c8318ce2485dd5aa63da933db4fff4b9035bb9f354545d544311765850	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003174	KHE68586.1	1	train_P.fasta	HPCLAS_TRAIN_P_003174	development	976a32b80ba88a00fdc9497f9e85f36ed79ddc70af8943d6451eacf195095762	976a32b80ba88a00fdc9497f9e85f36ed79ddc70af8943d6451eacf195095762	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003175	TLF48582.1	1	train_P.fasta	HPCLAS_TRAIN_P_003175	development	79fdc8d81ac493ee6df73642dc11b57085511edd58afaf1d9595b7363ea5dcd3	79fdc8d81ac493ee6df73642dc11b57085511edd58afaf1d9595b7363ea5dcd3	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003176	QHZ57944.1	1	train_P.fasta	HPCLAS_TRAIN_P_003176	development	194813a03f114fd3fb69a547c2018ce49b052943f0c78257a56a3478a160bc0c	194813a03f114fd3fb69a547c2018ce49b052943f0c78257a56a3478a160bc0c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003178	AUV80821.1	1	train_P.fasta	HPCLAS_TRAIN_P_003178	development	a8f1ed39cf01e2a28a3bea3d7135d299e000a7fba467995c73c68eb3550b874a	a8f1ed39cf01e2a28a3bea3d7135d299e000a7fba467995c73c68eb3550b874a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003180	PWG61128.1	1	train_P.fasta	HPCLAS_TRAIN_P_003180	development	b8c977c54145f02a0d0d6922259a728ea89ed5331fff9917a93a848df7e9fc7d	b8c977c54145f02a0d0d6922259a728ea89ed5331fff9917a93a848df7e9fc7d	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003181	ELK47933.1	1	train_P.fasta	HPCLAS_TRAIN_P_003181	development	71c76c2412c037b902c6d2c7eb6ad7acd439ed08bf82d54bf07395e097dffb55	71c76c2412c037b902c6d2c7eb6ad7acd439ed08bf82d54bf07395e097dffb55	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003182	ELY88275.1	1	train_P.fasta	HPCLAS_TRAIN_P_003182	development	21ca4c7c171ca7786eef4775ffbaff6715ef6d6dd8ad17a2ba9203cec0212678	21ca4c7c171ca7786eef4775ffbaff6715ef6d6dd8ad17a2ba9203cec0212678	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003183	ELZ15908.1	1	train_P.fasta	HPCLAS_TRAIN_P_003183	development	efe089cbb41753ce24644cd491c7a2bd85f7b469e1b10ff18efd2e00a1777785	efe089cbb41753ce24644cd491c7a2bd85f7b469e1b10ff18efd2e00a1777785	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003184	AXF56226.1	1	train_P.fasta	HPCLAS_TRAIN_P_003184	development	6a284762e64bf4bde22ef79b627c9522c7e926ba3f307a3a3d592fc5793f775c	6a284762e64bf4bde22ef79b627c9522c7e926ba3f307a3a3d592fc5793f775c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003185	ENH96281.1	1	train_P.fasta	HPCLAS_TRAIN_P_003185	development	5066076fea3b03d096d92deb04df8c3d997e6ea877d7967d99ffe979f001de40	5066076fea3b03d096d92deb04df8c3d997e6ea877d7967d99ffe979f001de40	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003186	RRQ23092.1	1	train_P.fasta	HPCLAS_TRAIN_P_003186	development	9bcd1096b274e638adad1c9d6f7837f645621dd40fd2de6fe01fa3e4d4c03d0d	9bcd1096b274e638adad1c9d6f7837f645621dd40fd2de6fe01fa3e4d4c03d0d	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003187	AUV83816.1	1	train_P.fasta	HPCLAS_TRAIN_P_003187	development	274be7e8e417f26c97f51d724c7f3449f1737864a3991b92fb2a2db3536460a4	274be7e8e417f26c97f51d724c7f3449f1737864a3991b92fb2a2db3536460a4	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003188	ELY59505.1	1	train_P.fasta	HPCLAS_TRAIN_P_003188	development	f66639a69ecdf684f1008bf588637dac6bcbac9bcfc00392cfd7d36da17641c2	f66639a69ecdf684f1008bf588637dac6bcbac9bcfc00392cfd7d36da17641c2	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003189	AHK80301.1	1	train_P.fasta	HPCLAS_TRAIN_P_003189	development	55a6b9db98ff6750b69adbd52df69a1d43632601a6ea95b16845fc405737cbb0	55a6b9db98ff6750b69adbd52df69a1d43632601a6ea95b16845fc405737cbb0	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003190	APE30311.1	1	train_P.fasta	HPCLAS_TRAIN_P_003190	development	74f6ccaaf18d5c44dd3ef9502acfca21079e41584e9def83873563df6b9d5820	74f6ccaaf18d5c44dd3ef9502acfca21079e41584e9def83873563df6b9d5820	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003192	EPX82799.1	1	train_P.fasta	HPCLAS_TRAIN_P_003192	development	affdd623381ae0b0102400e18885518558aa45c85b84ea14036f5e49d638ce3a	affdd623381ae0b0102400e18885518558aa45c85b84ea14036f5e49d638ce3a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003193	OVE84857.1	1	train_P.fasta	HPCLAS_TRAIN_P_003193	development	160cb575b7e3460a1d0ddee0dd4f5eb2713412ac58f5dd24ba97a6ffad386c85	160cb575b7e3460a1d0ddee0dd4f5eb2713412ac58f5dd24ba97a6ffad386c85	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003194	RNF39242.1	1	train_P.fasta	HPCLAS_TRAIN_P_003194	development	84840a644101ba8143586c7615a40447005d86feeb131846989ad089d818b7ec	84840a644101ba8143586c7615a40447005d86feeb131846989ad089d818b7ec	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003195	TDL96918.1	1	train_P.fasta	HPCLAS_TRAIN_P_003195	development	647616e731a68743bb404677cd26b1bea2e12a8878fa9bb64966b19de91cd881	647616e731a68743bb404677cd26b1bea2e12a8878fa9bb64966b19de91cd881	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003196	QHZ54737.1	1	train_P.fasta	HPCLAS_TRAIN_P_003196	development	d50622840fc0fffbb15f59c92bb6222668c15d2971c7db0c379d534334c62841	d50622840fc0fffbb15f59c92bb6222668c15d2971c7db0c379d534334c62841	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003197	AIF68403.1	1	train_P.fasta	HPCLAS_TRAIN_P_003197	development	d12afd66323f05d895643239e63b4ce7c453e9a271d55b6d52b974edf488ce48	d12afd66323f05d895643239e63b4ce7c453e9a271d55b6d52b974edf488ce48	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003198	RXI98227.1	1	train_P.fasta	HPCLAS_TRAIN_P_003198	development	ad7425c566dcee550de38bcd21dfea9fd62999cdf16306b6b972e9090134f82b	ad7425c566dcee550de38bcd21dfea9fd62999cdf16306b6b972e9090134f82b	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003199	EON91507.1	1	train_P.fasta	HPCLAS_TRAIN_P_003199	development	0d5d912059c7e21a32e998cd9820f5cfee104899306ffc879d55adc2c04bd8d8	0d5d912059c7e21a32e998cd9820f5cfee104899306ffc879d55adc2c04bd8d8	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003200	KIH99933.1	1	train_P.fasta	HPCLAS_TRAIN_P_003200	development	f3d904fdcad1b6d535b6a4306c851a75a08590c8caccce06afb6b10e0cae43b9	f3d904fdcad1b6d535b6a4306c851a75a08590c8caccce06afb6b10e0cae43b9	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003202	OWZ83058.1	1	train_P.fasta	HPCLAS_TRAIN_P_003202	development	4fdce1a1cea84f84694ba473596a1781cdd139fc3eb8789b6372951cd3cbcff6	4fdce1a1cea84f84694ba473596a1781cdd139fc3eb8789b6372951cd3cbcff6	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003203	ELY93089.1	1	train_P.fasta	HPCLAS_TRAIN_P_003203	development	4db486dcc3feaf2ce2220e6b6f9bd503179528d0ad7ee7e6a44bb3c70204e220	4db486dcc3feaf2ce2220e6b6f9bd503179528d0ad7ee7e6a44bb3c70204e220	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003204	QRV16810.1	1	train_P.fasta	HPCLAS_TRAIN_P_003204	development	bd010dc3e85e42caea3fc7a21d8675fe80bf89e393793661498f8e3ebcfa9239	bd010dc3e85e42caea3fc7a21d8675fe80bf89e393793661498f8e3ebcfa9239	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003205	QSG04601.1	1	train_P.fasta	HPCLAS_TRAIN_P_003205	development	580b5a38f865594b086a177bb9d87c331e7c3ba101645a3e3a609e01ed80f5cc	580b5a38f865594b086a177bb9d87c331e7c3ba101645a3e3a609e01ed80f5cc	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003206	QCS44971.1	1	train_P.fasta	HPCLAS_TRAIN_P_003206	development	c01b47401dfdc16d18206549ce49d2f69dae7d09dfb2de92d63849a6cac42c32	c01b47401dfdc16d18206549ce49d2f69dae7d09dfb2de92d63849a6cac42c32	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003208	EOR04621.1	1	train_P.fasta	HPCLAS_TRAIN_P_003208	development	868b8167c712f1824e9730cfd1391276a592ee5894cea49b698ce6bcdd9b8ce4	868b8167c712f1824e9730cfd1391276a592ee5894cea49b698ce6bcdd9b8ce4	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003209	PCO05490.1	1	train_P.fasta	HPCLAS_TRAIN_P_003209	development	bb5c75beae944d7bdfe2f4ac61d26c54549f7374c2d5c50834e3a10d46d17f58	bb5c75beae944d7bdfe2f4ac61d26c54549f7374c2d5c50834e3a10d46d17f58	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003210	QCQ75500.1	1	train_P.fasta	HPCLAS_TRAIN_P_003210	development	624fe572a88f7e743b673726d1c92ac34154c248cbe1a2113c5a9716423f4ba9	624fe572a88f7e743b673726d1c92ac34154c248cbe1a2113c5a9716423f4ba9	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003211	ELZ29654.1	1	train_P.fasta	HPCLAS_TRAIN_P_003211	development	37d4e3ea6183cdd7427bb8a0386b90633bdb7ad888fcef79e8fe35daa9794bca	37d4e3ea6183cdd7427bb8a0386b90633bdb7ad888fcef79e8fe35daa9794bca	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003213	OQO95199.1	1	train_P.fasta	HPCLAS_TRAIN_P_003213	development	56ea347a0d272b8d79768c2489b0931f7e31e00f5ed9de98103346a8339234a3	56ea347a0d272b8d79768c2489b0931f7e31e00f5ed9de98103346a8339234a3	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003214	PCO06515.1	1	train_P.fasta	HPCLAS_TRAIN_P_003214	development	8a7e5f1ea8c4cefe197aa5e04ab593c23c7169ff734c0b0b20099b1022875418	8a7e5f1ea8c4cefe197aa5e04ab593c23c7169ff734c0b0b20099b1022875418	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003215	KTG08358.1	1	train_P.fasta	HPCLAS_TRAIN_P_003215	development	28268b694e4a8fe431d4c4cd1bef9f3534c634071f05d974ca41d98b3f4e3139	28268b694e4a8fe431d4c4cd1bef9f3534c634071f05d974ca41d98b3f4e3139	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003216	AHF55879.1	1	train_P.fasta	HPCLAS_TRAIN_P_003216	development	451e5a280b297c70e2699818b40cf2e65e6d180f94f15b4e05ea32eb8e2d9db7	451e5a280b297c70e2699818b40cf2e65e6d180f94f15b4e05ea32eb8e2d9db7	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003217	PPI83412.1	1	train_P.fasta	HPCLAS_TRAIN_P_003217	development	6330d8cae411b84fee68f5a256f232db595dd5f7817eaacb03022cfd4b170b3b	6330d8cae411b84fee68f5a256f232db595dd5f7817eaacb03022cfd4b170b3b	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003218	QCZ92835.1	1	train_P.fasta	HPCLAS_TRAIN_P_003218	development	93f48a4712b3934ca6412e74fd4fb23fc1f6cf3f3c6a1ba57ea2e5b8c7c57e54	93f48a4712b3934ca6412e74fd4fb23fc1f6cf3f3c6a1ba57ea2e5b8c7c57e54	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003219	ARS88890.1	1	train_P.fasta	HPCLAS_TRAIN_P_003219	development	819c149dc8b22479c394e890ebd7af4212bde29cc85ecf091fb65321969215dc	819c149dc8b22479c394e890ebd7af4212bde29cc85ecf091fb65321969215dc	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003220	PWN05101.1	1	train_P.fasta	HPCLAS_TRAIN_P_003220	development	1f09eec9bd2f0bbc6457c1bce628a18c60b8d8a04f080f0a2cc4d603c4d67bab	1f09eec9bd2f0bbc6457c1bce628a18c60b8d8a04f080f0a2cc4d603c4d67bab	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003221	UDM06855.1	1	train_P.fasta	HPCLAS_TRAIN_P_003221	development	158d50a40e68c8ecc13055b640c62bd86905ab5a71141a7c779f3b87df41fdb5	158d50a40e68c8ecc13055b640c62bd86905ab5a71141a7c779f3b87df41fdb5	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003222	AUJ24174.1	1	train_P.fasta	HPCLAS_TRAIN_P_003222	development	04424955d1b3620c09c27fa9318a6b090fed86c3b009fb335f7d510abba04eaf	04424955d1b3620c09c27fa9318a6b090fed86c3b009fb335f7d510abba04eaf	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003223	ACB86119.1	1	train_P.fasta	HPCLAS_TRAIN_P_003223	development	525735cc56e77a3bab88fa06cb33ab026b8037388af0f4a6c489d53ec103e636	525735cc56e77a3bab88fa06cb33ab026b8037388af0f4a6c489d53ec103e636	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003224	ELZ38672.1	1	train_P.fasta	HPCLAS_TRAIN_P_003224	development	a1fbad6c57e487acaeb7dd5b71a9d85d07f5d35752c3365ee7cfd5094b358aab	a1fbad6c57e487acaeb7dd5b71a9d85d07f5d35752c3365ee7cfd5094b358aab	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003226	UPV74660.1	1	train_P.fasta	HPCLAS_TRAIN_P_003226	development	fe505cbf7e6e207857f2fb7656a4f3ee83000a364e07ee32376cc1625968b9a8	fe505cbf7e6e207857f2fb7656a4f3ee83000a364e07ee32376cc1625968b9a8	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003227	QSS96920.1	1	train_P.fasta	HPCLAS_TRAIN_P_003227	development	7d6fca5672d2e1737d7d1ed70c34eac7decd145589862266109c1b8a7b3b8a81	7d6fca5672d2e1737d7d1ed70c34eac7decd145589862266109c1b8a7b3b8a81	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003230	PWN07964.1	1	train_P.fasta	HPCLAS_TRAIN_P_003230	development	ed6994fc4a3b6ee800bf1b26a5a4f735025ed2a0d3dadbfaa2101ccd6673b682	ed6994fc4a3b6ee800bf1b26a5a4f735025ed2a0d3dadbfaa2101ccd6673b682	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003231	UTF52054.1	1	train_P.fasta	HPCLAS_TRAIN_P_003231	development	314c89e4d00c894bf9875097203f3c2a229ffd81bc85a0fdd50dd9bd090a6846	314c89e4d00c894bf9875097203f3c2a229ffd81bc85a0fdd50dd9bd090a6846	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003234	ELZ35781.1	1	train_P.fasta	HPCLAS_TRAIN_P_003234	development	5bdd98124f4eb79a7f8cd13e6fa45e768d1efa8a7f2e905231be2d3a19c905e9	5bdd98124f4eb79a7f8cd13e6fa45e768d1efa8a7f2e905231be2d3a19c905e9	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003236	USZ71925.1	1	train_P.fasta	HPCLAS_TRAIN_P_003236	development	435667aa19e46629b9ad34a432cfcdd73229c10a11796a3f547fde49aab0b128	435667aa19e46629b9ad34a432cfcdd73229c10a11796a3f547fde49aab0b128	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003237	UYV19637.1	1	train_P.fasta	HPCLAS_TRAIN_P_003237	development	251e268e27b204c408e9a925151eda64c4a506900a9e038fcf645b2bef7b2f82	251e268e27b204c408e9a925151eda64c4a506900a9e038fcf645b2bef7b2f82	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003238	ADO77563.1	1	train_P.fasta	HPCLAS_TRAIN_P_003238	development	532253963ec11e7b3ac6aef507265be5886c1f4bf5a72c6f6efc97f1ed5deb8a	532253963ec11e7b3ac6aef507265be5886c1f4bf5a72c6f6efc97f1ed5deb8a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003240	ELY60659.1	1	train_P.fasta	HPCLAS_TRAIN_P_003240	development	bc943d994271858910fceaf03537262bdaa669826b91a1d412800cb48e225760	bc943d994271858910fceaf03537262bdaa669826b91a1d412800cb48e225760	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003241	PPI84281.1	1	train_P.fasta	HPCLAS_TRAIN_P_003241	development	1cced23520b1507f646b740b9d89806d4c21c9c073498e3d9fe75c2ff95f262a	1cced23520b1507f646b740b9d89806d4c21c9c073498e3d9fe75c2ff95f262a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003242	PXX89303.1	1	train_P.fasta	HPCLAS_TRAIN_P_003242	development	f0b140c65dffb12a36d3e2e1e7040c6b566e335d655cd088f4780b1a914f5051	f0b140c65dffb12a36d3e2e1e7040c6b566e335d655cd088f4780b1a914f5051	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003243	ELZ06143.1	1	train_P.fasta	HPCLAS_TRAIN_P_003243	development	1fffa01c0ca23447d5d86dd18f44880116a24c64a710e3e10575d8bb775f83f6	1fffa01c0ca23447d5d86dd18f44880116a24c64a710e3e10575d8bb775f83f6	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003244	AVR00308.1	1	train_P.fasta	HPCLAS_TRAIN_P_003244	development	4f325e396f84963ce0807fded2482d6e65560820eadc55e3c63e7388649d3fb9	4f325e396f84963ce0807fded2482d6e65560820eadc55e3c63e7388649d3fb9	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003245	USZ72747.1	1	train_P.fasta	HPCLAS_TRAIN_P_003245	development	5d77053928edfb50f7ae34eda38a3473682d31602c06ba3c183dd11fa5e488c3	5d77053928edfb50f7ae34eda38a3473682d31602c06ba3c183dd11fa5e488c3	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003246	EOQ99152.1	1	train_P.fasta	HPCLAS_TRAIN_P_003246	development	1d08ca29ca44c9786275b7a9e7065846523b6d9b4c0e3ad5cbbc321f63ae90b0	1d08ca29ca44c9786275b7a9e7065846523b6d9b4c0e3ad5cbbc321f63ae90b0	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003247	UPV73070.1	1	train_P.fasta	HPCLAS_TRAIN_P_003247	development	8bc1f307f8a56c3ad50ecc5733c194d7fd3cb39cc12afce9bc8cb98e500c2fac	8bc1f307f8a56c3ad50ecc5733c194d7fd3cb39cc12afce9bc8cb98e500c2fac	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003248	AHK80631.1	1	train_P.fasta	HPCLAS_TRAIN_P_003248	development	ba73715bba731a30373a0a95e9c398b51f4373b2f0fa9fa5086a8a6d24570944	ba73715bba731a30373a0a95e9c398b51f4373b2f0fa9fa5086a8a6d24570944	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003249	RKL68120.1	1	train_P.fasta	HPCLAS_TRAIN_P_003249	development	956212ef3a420d4e8927013d55c0cbbfcc108b7f631666ec9ef137455b9472cf	956212ef3a420d4e8927013d55c0cbbfcc108b7f631666ec9ef137455b9472cf	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_003250	ALC17252.1	1	train_P.fasta	HPCLAS_TRAIN_P_003250	development	76e509dee401bbd7e264dbd5093da9da2822dc90f5f1458bb9152a5e6c9d0f6d	76e509dee401bbd7e264dbd5093da9da2822dc90f5f1458bb9152a5e6c9d0f6d	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
